stn;time;gre000m0;prestam0;sre000m0;hto000m0;nto000m0;rre150m0;tre200m0;tre200mn;tre200mx;ure200m0
ELM;200310;-;-;-;3;61;220.5;4.5;-9.0;20.1;81.0
ELM;200311;-;-;-;2;51;73.0;5.4;-2.7;16.5;71.9
ELM;200312;-;-;-;10;63;85.4;0.9;-12.0;15.0;69.2
ELM;200401;-;-;-;38;81;209.6;-2.4;-12.5;8.6;82.5
ELM;200402;-;-;-;44;59;61.0;-0.8;-12.6;12.0;72.0
ELM;200403;-;-;-;22;61;64.8;1.7;-11.6;17.0;72.4
ELM;200404;-;-;-;1;71;69.7;6.8;-3.6;20.0;68.1
ELM;200405;-;-;-;1;68;113.5;8.9;0.0;24.0;74.3
ELM;200406;-;-;-;0;69;197.2;13.2;5.8;27.5;78.6
ELM;200407;-;-;-;0;65;119.4;15.0;5.3;26.1;80.7
ELM;200408;-;-;-;0;64;234.0;15.4;6.4;26.9;83.9
ELM;200409;-;-;-;0;56;134.9;12.0;1.5;23.5;86.9
ELM;200410;-;-;-;0;63;118.6;9.8;0.0;25.0;80.1
ELM;200411;-;-;-;2;67;48.1;0.9;-7.5;19.5;84.8
ELM;200412;-;-;-;12;39;59.8;-1.2;-12.6;11.0;75.4
ELM;200501;-;-;-;42;48;122.6;-3.1;-17.3;7.0;76.2
ELM;200502;-;-;-;81;60;114.7;-4.8;-15.8;7.0;79.4
ELM;200503;-;-;-;54;59;47.2;1.6;-17.5;15.0;76.0
ELM;200504;-;-;-;2;64;89.7;7.0;-2.5;22.5;70.1
ELM;200505;-;-;-;0;65;152.6;11.1;0.5;27.2;75.8
ELM;200506;-;-;-;0;54;126.4;15.1;1.5;29.0;75.2
ELM;200507;-;-;-;0;69;194.1;15.0;6.0;30.4;84.0
ELM;200508;-;-;-;0;68;301.2;13.0;5.2;24.3;86.8
ELM;200509;-;-;-;0;55;53.3;13.1;3.4;24.4;83.4
ELM;200510;-;-;-;0;35;55.9;9.0;0.6;21.6;76.5
ELM;200511;-;-;-;3;60;33.9;1.4;-10.3;18.9;80.1
ELM;200512;-;-;-;25;61;120.9;-4.1;-15.0;9.2;82.3
ELM;200601;-;-;-;62;38;70.7;-3.5;-12.1;10.5;71.9
ELM;200602;-;-;-;48;64;79.7;-2.4;-12.7;8.2;78.7
ELM;200603;-;-;-;47;72;136.2;-0.2;-16.0;15.2;78.5
ELM;200604;-;-;-;2;67;120.0;6.2;-4.4;19.0;76.4
ELM;200605;-;-;-;0;74;219.7;10.5;0.3;21.5;77.3
ELM;200606;-;-;-;0;54;97.6;14.6;0.3;27.5;76.6
ELM;200607;-;-;-;0;41;83.6;19.1;11.4;29.6;75.9
ELM;200608;-;-;-;0;82;268.3;11.8;3.1;23.0;86.7
ELM;200609;-;-;-;0;56;116.9;14.8;5.8;24.0;78.3
ELM;200610;-;-;-;0;49;49.3;11.2;3.0;24.7;74.9
ELM;200611;-;-;-;0;56;93.6;5.5;-4.0;17.2;72.8
ELM;200612;-;-;-;11;36;82.6;0.6;-8.2;15.5;72.5
ELM;200701;-;-;-;13;64;138.3;0.7;-12.5;11.0;82.2
ELM;200702;-;-;-;5;52;82.9;1.8;-5.8;12.0;75.1
ELM;200703;-;-;-;4;56;120.4;3.1;-5.4;14.5;75.1
ELM;200704;-;-;-;0;34;34.0;11.5;0.0;24.0;66.9
ELM;200705;-;-;-;0;71;218.8;11.5;1.0;26.0;77.2
ELM;200706;-;-;-;0;69;171.2;14.3;6.1;26.6;82.0
ELM;200707;-;-;-;0;61;226.5;14.9;5.5;29.5;78.3
ELM;200708;-;-;-;0;69;251.0;14.3;7.0;28.0;84.4
ELM;200709;-;-;-;0;57;126.8;10.3;1.5;20.5;81.6
ELM;200710;-;-;-;0;53;24.7;7.1;-4.0;21.7;80.5
ELM;200711;-;-;-;15;62;153.6;0.4;-12.5;14.4;82.3
ELM;200712;-;-;-;21;52;110.5;-2.0;-13.0;10.0;78.7
ELM;200801;-;-;-;8;50;98.0;1.3;-11.2;10.5;67.5
ELM;200802;-;-;-;1;36;36.4;1.6;-8.0;18.5;66.9
ELM;200803;-;-;-;6;78;182.1;1.3;-12.0;15.5;78.1
ELM;200804;-;-;-;2;78;181.1;5.3;-5.5;18.0;75.5
ELM;200805;-;-;-;0;62;30.8;12.9;2.5;25.6;64.4
ELM;200806;-;-;-;0;71;161.6;14.5;4.2;28.5;81.1
ELM;200807;-;-;-;0;61;267.8;14.8;6.2;27.0;80.6
ELM;200808;-;-;-;0;62;212.0;15.1;5.8;26.0;81.6
ELM;200809;-;-;-;0;71;208.3;10.4;1.0;23.5;83.0
ELM;200810;-;-;-;2;66;124.2;7.8;-1.7;19.0;82.2
ELM;200811;-;-;-;7;65;118.6;3.0;-9.0;18.0;75.7
ELM;200812;-;-;-;31;61;122.5;-1.4;-13.0;9.0;80.0
ELM;200901;-;-;-;32;48;43.0;-4.1;-13.4;8.5;74.6
ELM;200902;-;-;-;41;73;127.5;-1.5;-14.0;10.0;77.4
ELM;200903;-;-;-;48;76;151.8;1.2;-8.2;10.5;76.0
ELM;200904;-;-;-;4;57;69.5;8.8;-0.3;17.9;65.7
ELM;200905;-;-;-;0;59;72.4;13.1;1.0;29.0;68.5
ELM;200906;-;-;-;0;74;165.2;13.1;5.0;26.5;79.3
ELM;200907;-;-;-;0;66;254.8;15.4;3.0;27.5;79.0
ELM;200908;-;-;-;0;44;130.4;16.8;6.6;27.6;79.1
ELM;200909;-;-;-;0;56;75.3;13.2;4.7;28.0;81.8
ELM;200910;-;-;-;2;61;109.1;7.0;-5.2;22.8;77.3
ELM;200911;-;-;-;0;62;146.4;5.3;-2.0;20.0;74.7
ELM;200912;-;-;-;26;78;89.4;-1.7;-16.5;13.7;78.4
ELM;201001;-;-;-;12;66;47.1;-4.4;-11.5;5.0;77.9
ELM;201002;-;-;-;27;64;35.3;-1.4;-14.5;11.3;68.7
ELM;201003;-;-;-;3;62;92.1;1.8;-12.6;15.7;69.1
ELM;201004;-;-;-;0;62;60.1;7.3;-5.7;22.5;71.3
ELM;201005;-;-;-;0;86;228.2;8.9;0.6;24.2;80.3
ELM;201006;-;-;-;0;66;107.8;14.0;4.3;26.0;75.9
ELM;201007;-;-;-;0;58;240.7;16.8;7.0;29.5;76.8
ELM;201008;-;-;-;0;75;317.8;14.1;4.1;27.5;82.7
ELM;201009;-;-;-;0;67;127.2;10.6;1.5;19.5;80.4
ELM;201010;-;-;-;2;59;98.4;7.1;-4.0;20.0;75.3
ELM;201011;-;-;-;5;73;144.7;2.7;-11.0;16.7;79.6
ELM;201012;-;-;-;13;71;66.7;-2.3;-12.0;14.8;76.7
ELM;201101;-;-;-;6;55;70.5;-1.5;-13.0;13.9;73.7
ELM;201102;-;-;-;8;53;54.8;0.5;-11.5;10.5;70.4
ELM;201103;-;-;-;2;52;36.4;4.3;-6.5;16.0;67.8
ELM;201104;-;-;-;0;44;30.8;9.7;-2.0;21.5;63.0
ELM;201105;218;909.7;10322;0;54;111.6;12.0;-1.1;25.7;69.9
ELM;201106;185;908.9;6386;0;76;159.3;13.6;5.0;27.8;82.0
ELM;201107;171;906.0;6264;0;71;211.4;13.3;4.4;28.8;81.5
ELM;201108;204;908.9;11053;0;44;157.9;16.2;4.7;30.8;76.9
ELM;201109;150;910.6;9305;0;49;111.8;13.2;1.5;26.6;83.1
ELM;201110;110;911.4;8562;1;37;138.0;6.9;-4.5;19.7;76.4
ELM;201111;50;910.5;4402;0;29;3.4;4.7;-5.7;19.5;64.6
ELM;201112;19;907.1;277;26;75;271.9;0.2;-13.5;12.0;84.1
ELM;201201;28;910.2;702;73;70;162.6;-1.9;-14.9;10.5;83.5
ELM;201202;91;911.1;5981;87;57;30.4;-7.2;-24.6;8.2;73.9
ELM;201203;161;914.6;10368;34;33;53.7;4.0;-6.7;14.9;65.5
ELM;201204;163;897.4;5736;0;79;94.5;6.6;-5.8;23.2;69.7
ELM;201205;216;907.0;8648;0;65;101.3;11.4;-5.3;26.7;70.2
ELM;201206;208;907.5;8265;0;65;245.6;14.6;3.2;30.0;79.4
ELM;201207;188;909.0;7114;0;67;118.6;14.9;4.3;28.0;83.0
ELM;201208;201;910.4;10760;0;51;196.9;16.4;5.7;28.3;79.6
ELM;201209;144;908.4;8446;0;60;153.4;11.8;1.5;22.4;81.2
ELM;201210;84;904.6;5205;1;68;158.2;8.0;-7.2;24.8;81.2
ELM;201211;47;904.0;3162;1;55;94.0;4.0;-10.5;17.1;75.1
ELM;201212;25;904.1;220;41;74;217.7;-1.2;-16.4;16.5;81.8
ELM;201301;39;903.4;1525;33;68;94.7;-2.1;-17.0;10.0;79.5
ELM;201302;90;901.5;4410;51;68;81.6;-4.7;-17.4;4.0;80.8
ELM;201303;124;896.5;5001;12;73;44.0;0.9;-12.5;13.0;73.4
ELM;201304;179;904.7;7453;3;69;117.4;6.3;-9.9;21.6;75.8
ELM;201305;167;902.8;4960;0;82;212.1;8.4;-0.8;20.5;80.6
ELM;201306;199;909.5;7249;0;68;126.8;13.2;3.7;31.2;76.6
ELM;201307;248;911.5;12346;0;42;111.1;17.1;6.3;31.7;76.6
ELM;201308;191;910.5;9488;0;55;163.0;15.3;5.2;30.9;80.8
ELM;201309;128;908.5;6308;0;66;173.4;11.7;3.4;24.3;84.0
ELM;201310;85;908.6;5369;2;68;146.4;9.8;-0.5;22.8;81.1
ELM;201311;41;905.1;2132;9;70;139.1;0.7;-13.4;15.8;85.7
ELM;201312;18;911.8;703;14;36;65.4;-0.2;-13.1;14.2;70.2
ELM;201401;34;900.7;1253;5;68;54.3;1.2;-10.9;11.2;74.8
ELM;201402;84;900.5;4611;7;62;87.0;1.7;-6.5;11.1;71.5
ELM;201403;157;906.4;9610;5;46;71.1;4.4;-10.1;17.7;66.0
ELM;201404;182;904.8;7539;0;66;99.9;8.2;-3.7;19.1;69.7
ELM;201405;190;907.1;6965;0;70;149.2;9.7;-0.5;24.0;75.4
ELM;201406;218;908.7;9077;0;62;150.1;14.3;4.9;28.9;75.1
ELM;201407;171;907.3;6604;0;73;253.0;14.9;5.1;28.5;83.1
ELM;201408;153;907.6;5376;0;78;165.8;13.4;4.2;26.0;85.1
ELM;201409;128;909.6;6104;0;64;86.5;12.1;1.6;22.7;82.7
ELM;201410;89;909.4;6198;0;53;146.6;10.0;-2.2;21.5;77.2
ELM;201411;45;902.7;2760;3;60;169.5;6.7;-1.5;15.4;74.2
ELM;201412;20;909.0;115;5;77;88.6;0.5;-16.2;11.1;84.7
ELM;201501;34;907.0;671;23;71;147.1;-0.9;-12.8;12.2;79.9
ELM;201502;85;904.2;4689;36;59;48.0;-2.7;-13.1;9.3;75.8
ELM;201503;135;908.8;7273;12;59;144.8;3.2;-8.8;16.5;71.3
ELM;201504;196;910.0;9699;1;52;86.7;7.0;-7.3;20.7;64.8
ELM;201505;182;908.1;6846;0;75;213.5;10.8;0.0;24.8;77.5
ELM;201506;216;910.7;8808;0;61;131.7;15.0;5.6;27.8;77.1
ELM;201507;228;909.9;11102;0;47;59.4;18.4;5.6;30.1;72.5
ELM;201508;194;909.3;9938;0;49;107.1;16.8;7.0;29.5;76.9
ELM;201509;122;908.8;5521;0;69;185.5;10.5;1.2;24.9;81.8
ELM;201510;102;907.9;6583;0;62;88.2;7.3;-1.9;20.6;80.3
ELM;201511;53;911.6;4533;6;47;92.7;4.7;-12.0;19.9;73.5
ELM;201512;17;918.1;770;2;30;22.1;2.5;-4.3;10.2;69.7
ELM;201601;35;904.7;1527;18;73;150.6;-0.4;-17.6;10.7;81.8
ELM;201602;73;902.5;3375;9;78;113.9;1.2;-9.7;11.1;79.8
ELM;201603;147;902.9;7467;8;62;65.2;2.1;-11.7;17.1;70.0
ELM;201604;174;903.3;6441;2;74;146.9;7.0;-5.7;18.6;70.1
ELM;201605;189;905.1;7218;0;71;215.8;10.1;-1.3;24.7;71.7
ELM;201606;205;907.4;7054;0;71;263.2;13.4;1.8;28.7;83.8
ELM;201607;213;911.2;9429;0;58;198.2;15.9;4.3;28.0;81.1
ELM;201608;181;912.5;8916;0;53;120.4;15.5;6.4;27.1;81.7
ELM;201609;154;911.2;9103;0;48;108.4;13.6;5.0;23.3;81.6
ELM;201610;86;910.2;5169;0;65;60.6;7.1;-1.8;20.5;80.8
ELM;201611;44;905.7;1960;5;77;86.4;4.0;-9.3;16.0;76.6
ELM;201612;16;917.6;929;0;26;5.0;0.1;-5.9;12.8;67.0
ELM;201701;33;909.4;2509;32;49;117.8;-5.5;-19.6;8.8;77.2
ELM;201702;87;907.0;5071;15;54;87.8;1.9;-7.4;14.6;73.7
ELM;201703;138;907.8;7656;5;56;214.1;5.8;-6.6;18.7;69.9
ELM;201704;182;908.8;8030;6;59;136.2;5.7;-8.3;19.9;72.7
ELM;201705;234;908.3;10441;0;58;63.9;12.1;-0.6;28.1;68.8
ELM;201706;225;908.5;9337;0;62;201.6;16.3;3.4;28.6;77.4
ELM;201707;198;909.5;7659;0;74;193.5;15.8;7.2;28.2;81.1
ELM;201708;176;910.9;8761;0;63;195.9;16.4;6.3;30.5;79.7
ELM;201709;119;908.3;4841;0;77;186.2;9.8;0.4;19.4;84.4
ELM;201710;100;913.0;7489;0;51;100.3;8.4;-2.7;20.3;76.6
ELM;201711;45;906.9;2529;7;72;122.9;1.1;-8.8;15.2;82.8
ELM;201712;19;906.3;359;29;65;168.8;-1.9;-13.6;9.7;82.4
ELM;201801;33;905.7;1289;18;67;266.3;2.0;-4.7;13.4;77.5
ELM;201802;79;901.9;3535;14;75;56.1;-4.2;-19.0;7.3;78.8
ELM;201803;115;894.8;3611;6;83;117.9;1.9;-12.6;13.1;75.7
ELM;201804;217;905.2;10643;1;49;36.0;10.7;-5.9;23.1;56.4
ELM;201805;205;906.3;7854;0;69;84.7;12.5;3.4;25.8;76.6
ELM;201806;236;908.5;9613;0;61;74.3;15.3;5.3;26.4;76.0
ELM;201807;221;909.0;9991;0;52;108.2;17.4;7.1;29.0;73.0
ELM;201808;185;910.6;9017;0;65;134.9;16.9;6.8;29.2;77.3
ELM;201809;163;912.8;9700;0;49;97.2;13.3;0.4;24.1;80.8
ELM;201810;101;908.5;7745;1;46;133.9;9.3;-1.0;19.7;73.7
ELM;201811;42;906.2;2334;0;60;11.8;5.1;-5.8;18.0;75.7
ELM;201812;19;910.6;414;5;70;260.8;0.2;-12.8;10.4;84.3
