stn;time;gre000m0;prestam0;sre000m0;hto000m0;nto000m0;rre150m0;tre200m0;tre200mn;tre200mx;ure200m0
GRC;201110;-;-;-;0;28;46.1;7.3;-4.5;23.0;55.0
GRC;201111;-;-;-;0;30;39.6;5.3;-0.5;14.5;48.4
GRC;201112;-;-;-;30;65;115.7;-1.1;-11.0;9.0;70.1
GRC;201201;-;-;-;57;54;50.4;-1.7;-9.0;7.5;64.0
GRC;201202;-;-;-;58;38;0.3;-5.6;-20.0;14.5;61.8
GRC;201203;-;-;-;14;26;17.9;4.8;-7.0;16.0;50.0
GRC;201204;-;-;-;1;67;82.4;4.4;-5.5;19.5;63.3
GRC;201205;-;-;-;0;49;51.1;10.0;-4.5;23.0;57.6
GRC;201206;-;-;-;0;51;56.0;14.3;2.7;27.0;60.7
GRC;201207;-;-;-;0;52;72.4;14.9;3.5;28.5;58.8
GRC;201208;-;-;-;0;44;44.5;16.4;5.0;31.0;57.2
GRC;201209;-;-;-;0;44;36.0;11.7;0.5;23.5;58.1
GRC;201210;-;-;-;4;50;60.7;7.5;-7.5;23.0;62.5
GRC;201211;-;-;-;3;46;71.4;3.3;-7.5;13.5;60.6
GRC;201212;-;-;-;48;62;83.4;-2.6;-14.0;11.5;67.9
GRC;201301;-;-;-;44;48;23.6;-2.7;-15.0;9.0;59.0
GRC;201302;-;-;-;57;52;30.8;-5.0;-16.0;7.5;59.9
GRC;201303;-;-;-;24;48;16.0;0.4;-12.0;11.0;58.3
GRC;201304;-;-;-;2;53;91.7;5.9;-3.5;20.0;60.8
GRC;201305;-;-;-;0;65;103.9;6.4;-2.0;18.0;64.2
GRC;201306;278;841.2;12291;0;48;29.1;11.3;2.3;26.3;66.2
GRC;201307;276;844.3;14818;0;41;52.9;15.9;6.8;26.5;63.3
GRC;201308;235;842.9;12827;0;41;55.9;14.3;5.7;26.2;67.0
GRC;201309;176;840.5;9961;0;47;30.7;11.0;1.4;24.5;67.8
GRC;201310;107;840.5;6842;1;58;37.0;7.6;-3.1;17.7;74.2
GRC;201311;55;834.8;3221;9;59;71.3;-0.4;-12.0;12.2;78.5
GRC;201312;46;842.1;4879;15;36;32.2;0.1;-8.2;8.3;56.3
GRC;201401;50;831.6;3112;38;53;29.0;-1.3;-10.7;9.2;70.0
GRC;201402;86;831.4;4000;54;61;62.4;-1.9;-6.8;5.3;75.2
GRC;201403;178;836.8;10850;30;30;28.6;2.2;-7.5;13.6;54.9
GRC;201404;213;835.7;10108;1;51;59.4;5.8;-3.8;16.0;62.6
GRC;201405;252;838.0;10488;0;59;37.8;7.3;-2.0;17.3;65.1
GRC;201406;278;840.8;12894;0;49;28.4;13.2;3.7;26.4;59.6
GRC;201407;204;840.0;8158;0;66;126.1;12.6;3.2;26.2;76.7
GRC;201408;214;839.8;10047;0;60;75.1;11.7;3.6;20.6;75.6
GRC;201409;173;841.4;9574;0;45;19.8;11.1;2.1;20.6;70.7
GRC;201410;118;841.3;8325;0;41;29.2;8.4;-3.2;18.7;67.3
GRC;201411;63;834.8;4876;3;51;89.7;4.2;-3.4;14.2;70.0
GRC;201412;39;838.7;3013;4;53;24.9;-1.4;-12.4;11.6;73.9
GRC;201501;52;836.9;3709;12;53;28.1;-2.1;-10.7;12.2;67.0
GRC;201502;95;833.2;5051;26;49;22.0;-3.5;-10.3;7.1;69.3
GRC;201503;154;838.7;8177;11;46;39.2;1.7;-8.6;11.8;61.7
GRC;201504;228;840.3;11241;0;42;20.1;5.7;-7.1;16.9;55.2
GRC;201505;237;839.3;10718;0;60;103.1;8.9;-1.9;22.6;68.0
GRC;201506;274;843.0;12824;0;51;39.3;13.8;4.0;26.1;62.8
GRC;201507;282;843.2;15560;0;36;33.1;17.7;6.3;30.4;56.6
GRC;201508;217;842.6;11814;0;47;74.6;14.8;6.1;27.2;69.8
GRC;201509;174;840.0;9500;0;49;24.8;8.8;0.8;19.8;73.6
GRC;201510;112;839.0;7368;1;54;32.3;5.6;-2.7;15.9;74.4
GRC;201511;69;842.7;6486;1;31;39.9;3.6;-9.2;17.5;60.4
GRC;201512;47;848.6;5367;1;24;1.1;3.0;-3.7;10.7;50.6
GRC;201601;51;835.2;3724;27;54;60.4;-1.9;-13.8;8.4;69.7
GRC;201602;81;833.2;3622;44;68;66.9;-1.3;-10.3;10.8;75.6
GRC;201603;175;832.8;9518;42;36;19.0;-0.6;-11.4;11.0;61.3
GRC;201604;202;834.2;8532;1;57;54.5;4.4;-5.4;17.0;65.4
GRC;201605;244;836.6;10570;1;55;60.1;7.2;-3.0;19.4;68.0
GRC;201606;244;839.6;9189;0;65;43.2;11.6;3.5;27.3;73.9
GRC;201607;271;843.6;13972;0;40;25.9;15.3;2.8;27.1;64.3
GRC;201608;242;844.8;13598;0;39;16.3;15.1;3.9;27.8;62.1
GRC;201609;175;843.4;10195;0;39;27.5;12.2;4.6;23.1;67.7
GRC;201610;108;840.9;7496;0;46;28.0;5.2;-3.1;14.8;70.3
GRC;201611;60;836.6;3834;4;51;30.2;1.0;-8.2;13.8;72.6
GRC;201612;48;847.2;5757;0;18;3.0;1.3;-5.1;11.3;47.7
GRC;201701;56;838.0;4815;13;40;18.8;-4.8;-15.3;5.0;64.4
GRC;201702;100;837.5;6312;11;47;13.2;0.2;-6.3;10.6;63.7
GRC;201703;153;838.7;8135;4;48;46.7;3.5;-7.7;15.7;67.5
GRC;201704;235;838.7;12669;0;36;16.8;4.7;-7.3;17.3;56.2
GRC;201705;265;840.0;13064;0;50;29.9;9.6;-3.4;23.4;62.7
GRC;201706;276;841.3;13304;0;45;50.6;15.4;2.5;27.3;61.5
GRC;201707;255;842.3;12133;0;47;40.5;15.1;5.8;25.8;62.3
GRC;201708;214;843.9;11399;0;45;99.5;15.4;1.9;26.5;65.2
GRC;201709;161;839.7;8180;0;50;10.2;8.3;-0.4;19.3;70.8
GRC;201710;120;844.2;8967;0;35;8.1;7.9;-1.4;19.7;59.8
GRC;201711;59;836.8;4081;1;45;22.9;0.0;-8.9;11.9;66.3
GRC;201712;40;836.1;3368;20;47;52.7;-3.9;-13.0;7.1;70.7
GRC;201801;47;836.7;3396;64;60;205.6;-0.8;-8.0;7.7;72.4
GRC;201802;93;830.2;4845;79;57;15.4;-5.9;-19.8;5.8;71.2
GRC;201803;144;825.5;5637;61;56;33.7;-1.0;-11.2;7.4;69.7
GRC;201804;238;837.3;12171;10;33;29.3;6.8;-4.4;18.7;54.9
GRC;201805;231;838.3;9124;0;59;83.5;9.8;-0.2;21.8;69.6
GRC;201806;292;840.5;13704;0;37;22.7;14.1;5.3;25.3;62.2
GRC;201807;275;841.8;14726;0;35;46.6;16.3;8.3;26.5;59.8
GRC;201808;225;843.4;12333;0;44;21.5;15.5;2.5;27.2;65.2
GRC;201809;181;844.7;11027;0;33;22.2;12.8;2.7;23.6;64.6
GRC;201810;116;840.1;8836;1;36;102.5;7.9;-1.6;18.9;63.3
GRC;201811;66;837.4;5127;0;42;36.4;2.7;-6.1;11.8;67.1
GRC;201812;39;840.6;3172;8;51;95.5;-0.8;-11.1;7.9;67.7
