stn;time;gre000m0;hto000m0;nto000m0;prestam0;rre150m0;sre000m0;tre200m0;tre200mn;tre200mx;ure200m0
BAS;176707;-;-;-;-;-;-;18.3;-;-;-
BAS;176708;-;-;-;-;-;-;18.2;-;-;-
BAS;176709;-;-;-;-;-;-;14.4;-;-;-
BAS;176710;-;-;-;-;-;-;8.9;-;-;-
BAS;176711;-;-;-;-;-;-;6.1;-;-;-
BAS;176712;-;-;-;-;-;-;-2.3;-;-;-
BAS;176801;-;-;-;-;-;-;-3.3;-;-;-
BAS;176802;-;-;-;-;-;-;1.2;-;-;-
BAS;176803;-;-;-;-;-;-;1.6;-;-;-
BAS;176804;-;-;-;-;-;-;9.2;-;-;-
BAS;176805;-;-;-;-;-;-;14.4;-;-;-
BAS;176806;-;-;-;-;-;-;16.1;-;-;-
BAS;176807;-;-;-;-;-;-;18.2;-;-;-
BAS;176808;-;-;-;-;-;-;17.8;-;-;-
BAS;176809;-;-;-;-;-;-;13.6;-;-;-
BAS;176810;-;-;-;-;-;-;9.8;-;-;-
BAS;176811;-;-;-;-;-;-;4.9;-;-;-
BAS;176812;-;-;-;-;-;-;0.2;-;-;-
BAS;176901;-;-;-;-;-;-;0.3;-;-;-
BAS;176902;-;-;-;-;-;-;1.7;-;-;-
BAS;176903;-;-;-;-;-;-;2.9;-;-;-
BAS;176904;-;-;-;-;-;-;9.2;-;-;-
BAS;176905;-;-;-;-;-;-;14.1;-;-;-
BAS;176906;-;-;-;-;-;-;15.3;-;-;-
BAS;176907;-;-;-;-;-;-;18.4;-;-;-
BAS;176908;-;-;-;-;-;-;17.6;-;-;-
BAS;176909;-;-;-;-;-;-;14.5;-;-;-
BAS;176910;-;-;-;-;-;-;4.8;-;-;-
BAS;176911;-;-;-;-;-;-;6.0;-;-;-
BAS;176912;-;-;-;-;-;-;1.1;-;-;-
BAS;177001;-;-;-;-;-;-;-1.7;-;-;-
BAS;177002;-;-;-;-;-;-;-0.7;-;-;-
BAS;177003;-;-;-;-;-;-;1.6;-;-;-
BAS;177004;-;-;-;-;-;-;5.8;-;-;-
BAS;177005;-;-;-;-;-;-;13.6;-;-;-
BAS;177006;-;-;-;-;-;-;15.8;-;-;-
BAS;177007;-;-;-;-;-;-;16.5;-;-;-
BAS;177008;-;-;-;-;-;-;18.4;-;-;-
BAS;177009;-;-;-;-;-;-;16.3;-;-;-
BAS;177010;-;-;-;-;-;-;9.0;-;-;-
BAS;177011;-;-;-;-;-;-;5.6;-;-;-
BAS;177012;-;-;-;-;-;-;2.3;-;-;-
BAS;177101;-;-;-;-;-;-;-0.3;-;-;-
