stn;time;gre000m0;hto000m0;nto000m0;prestam0;rre150m0;sre000m0;tre200mx;tre200m0;tre200mn;ure200m0
STG;193607;-;-;67;939.8;249.4;-;-;15.7;7.9;79.7
STG;193608;-;-;52;943.3;112.6;-;-;15.3;8.0;77.5
STG;193609;-;-;73;941.3;179.2;-;-;12.8;1.4;83.8
STG;193610;-;-;72;940.3;92.9;-;-;4.6;-2.3;83.0
STG;193611;-;-;85;938.6;50.6;-;-;2.9;-4.6;87.2
STG;193612;-;-;72;945.1;51.1;-;-;0.3;-7.2;86.8
STG;193701;-;-;67;937.8;65.0;-;-;-0.6;-8.1;86.7
STG;193702;-;-;81;932.0;140.0;-;-;2.2;-2.8;80.7
STG;193703;-;-;68;928.3;66.4;-;-;2.5;-8.0;74.9
STG;193704;-;-;72;934.1;73.3;-;-;6.4;-1.1;75.4
STG;193705;-;-;54;939.9;110.9;-;-;13.1;0.0;70.1
STG;193706;-;-;53;940.4;158.7;-;-;15.7;5.4;70.5
STG;193707;-;-;56;940.8;128.5;-;-;16.9;6.0;73.2
STG;193708;-;-;58;940.4;194.0;-;-;15.7;6.0;78.1
STG;193709;-;-;60;938.7;180.2;-;-;11.6;3.8;84.2
STG;193710;-;-;59;938.8;49.8;-;-;8.0;-1.1;80.5
STG;193711;-;-;68;937.8;75.2;-;-;2.2;-6.8;76.2
STG;193712;-;-;82;934.2;57.5;-;-;-2.0;-10.9;74.6
STG;193801;-;-;79;938.4;111.2;-;-;-0.4;-18.5;71.3
STG;193802;-;-;56;943.9;33.1;-;-;-1.5;-10.6;75.2
STG;193803;-;-;36;947.4;50.9;-;-;5.3;-6.0;70.8
STG;193804;-;-;60;941.1;74.3;-;-;3.3;-5.2;71.8
STG;193805;-;-;62;936.8;133.7;-;-;9.3;-3.5;71.8
STG;193806;-;-;57;942.3;133.9;-;-;16.1;3.0;69.9
STG;193807;-;-;58;941.1;208.4;-;-;16.0;7.1;71.0
STG;193808;-;-;58;938.5;248.5;-;-;15.5;3.2;74.4
STG;193809;-;-;50;940.7;84.4;-;-;12.6;1.2;84.7
STG;193810;-;-;61;939.9;58.0;-;-;7.4;-0.7;85.7
STG;193811;-;-;50;940.7;28.5;-;-;5.0;-3.5;82.2
STG;193812;-;-;77;934.8;74.3;-;-;-3.2;-15.6;83.6
STG;193901;-;-;71;932.8;35.4;-;-;0.6;-8.7;76.3
STG;193902;-;-;51;943.0;23.3;-;-;-0.1;-12.0;76.3
STG;193903;-;-;78;935.6;108.3;-;-;0.3;-8.8;77.5
STG;193904;-;-;66;936.7;39.3;-;-;8.0;-1.0;75.1
STG;193905;-;-;86;935.3;245.6;-;-;8.3;0.9;79.2
STG;193906;-;-;62;938.8;142.9;-;-;14.6;4.8;72.9
STG;193907;-;-;60;940.6;179.5;-;-;15.5;4.6;71.7
STG;193908;-;-;59;940.3;89.8;-;-;15.9;6.3;76.1
STG;193909;-;-;67;939.5;146.4;-;-;11.4;-0.2;82.2
STG;193910;-;-;86;934.4;216.6;-;-;6.4;-5.8;84.4
STG;193911;-;-;77;939.9;84.8;-;-;4.8;-8.2;80.0
STG;193912;-;-;83;937.1;74.8;-;-;-2.8;-22.6;84.9
STG;194001;-;-;84;936.3;62.7;-;-;-7.7;-17.6;86.1
STG;194002;-;-;73;935.7;82.0;-;-;-1.1;-20.9;83.6
STG;194003;-;-;65;937.4;88.0;-;-;2.8;-11.0;75.2
STG;194004;-;-;63;936.2;82.5;-;-;7.2;-2.0;74.2
STG;194005;-;-;60;936.5;244.0;-;-;10.6;0.3;75.0
STG;194006;-;-;59;939.1;144.8;-;-;14.1;2.9;74.0
STG;194007;-;-;63;940.0;187.2;-;-;15.2;5.0;77.8
STG;194008;-;-;56;943.4;136.5;-;-;13.9;2.0;78.4
STG;194009;-;-;60;940.8;232.7;-;-;12.6;0.9;81.7
STG;194010;-;-;74;935.9;57.9;-;-;7.0;-4.7;86.7
STG;194011;-;-;69;937.4;113.0;-;-;3.9;-4.5;80.2
STG;194012;-;-;93;940.3;80.4;-;-;-5.6;-18.0;80.7
STG;194101;-;-;87;929.8;74.4;-;-;-4.7;-15.5;86.0
STG;194102;-;-;70;928.8;45.5;-;-;0.0;-10.1;80.4
STG;194103;-;-;53;935.6;45.7;-;-;3.3;-6.9;77.3
STG;194104;-;-;70;934.4;65.6;-;-;4.8;-7.2;79.0
STG;194105;-;-;74;935.4;155.3;-;-;7.9;-2.4;75.6
STG;194106;-;-;52;940.8;133.2;-;-;15.0;4.4;73.1
STG;194107;-;-;57;940.4;118.1;-;-;17.4;8.3;73.9
STG;194108;-;-;69;939.2;239.6;-;-;14.6;6.1;77.6
STG;194109;-;-;49;944.7;47.1;-;-;11.1;2.2;78.2
STG;194110;-;-;81;941.4;127.0;-;-;6.7;-3.8;82.2
STG;194111;-;-;81;938.4;56.3;-;-;1.6;-8.1;86.0
STG;194112;-;-;77;945.4;44.6;-;-;-0.9;-19.3;78.4
STG;194201;-;-;89;935.3;85.3;-;-;-6.6;-20.2;84.7
STG;194202;-;-;85;934.3;37.4;-;-;-4.8;-15.3;83.2
STG;194203;-;-;71;936.3;83.4;-;-;3.4;-7.0;81.8
STG;194204;-;-;59;936.5;54.8;-;-;6.7;-3.5;74.2
STG;194205;-;-;63;938.6;144.2;-;-;11.7;-2.8;74.0
STG;194206;-;-;52;940.9;100.2;-;-;14.5;3.5;75.1
STG;194207;-;-;59;940.9;171.0;-;-;15.9;7.0;76.3
STG;194208;-;-;47;941.7;132.1;-;-;15.9;5.0;78.2
STG;194209;-;-;49;940.5;95.3;-;-;14.5;3.1;80.8
STG;194210;-;-;53;941.2;68.5;-;-;10.6;2.4;80.6
STG;194211;-;-;84;942.4;56.1;-;-;0.7;-14.3;85.8
STG;194212;-;-;66;940.8;24.9;-;-;0.8;-8.3;82.1
STG;194301;-;-;73;936.0;63.2;-;-;-1.2;-16.7;82.4
STG;194302;-;-;53;945.6;45.4;-;-;0.9;-11.2;78.7
STG;194303;-;-;45;940.1;49.3;-;-;4.9;-3.6;77.0
STG;194304;-;-;56;943.4;66.8;-;-;8.2;-1.1;73.1
STG;194305;-;-;58;941.2;55.8;-;-;12.0;1.6;74.4
STG;194306;-;-;68;943.3;148.4;-;-;13.2;4.5;78.9
STG;194307;-;-;46;940.3;118.2;-;-;16.5;6.3;75.6
STG;194308;-;-;45;941.6;47.5;-;-;17.5;7.6;72.1
STG;194309;-;-;72;940.4;113.0;-;-;13.4;2.0;83.2
STG;194310;-;-;62;940.1;2.4;-;-;9.2;0.2;85.5
STG;194311;-;-;79;937.5;89.6;-;-;1.6;-5.9;83.1
STG;194312;-;-;83;942.0;20.6;-;-;-0.6;-6.2;89.4
STG;194401;-;-;71;947.2;63.3;-;-;0.8;-13.7;79.7
STG;194402;-;-;85;934.9;110.8;-;-;-3.1;-12.0;82.7
STG;194403;-;-;80;937.8;73.4;-;-;-0.3;-8.6;75.7
STG;194404;-;-;64;940.3;62.3;-;-;8.3;-3.0;72.3
STG;194405;-;-;62;941.4;135.4;-;-;10.8;-2.1;73.3
STG;194406;-;-;69;937.8;169.9;-;-;13.1;4.0;78.7
STG;194407;-;-;66;939.3;108.6;-;-;16.1;7.1;77.1
STG;194408;-;-;49;941.0;151.7;-;-;18.6;9.2;76.1
STG;194409;-;-;63;942.6;147.3;-;-;11.8;1.2;82.3
STG;194410;-;-;73;934.4;82.0;-;-;7.0;-3.1;82.4
STG;194411;-;-;77;935.8;181.2;-;-;3.0;-4.4;79.2
STG;194412;-;-;73;938.5;48.2;-;-;-2.1;-12.5;80.6
STG;194501;-;-;79;933.2;55.8;-;-;-7.1;-18.8;79.3
STG;194502;-;-;69;946.6;43.2;-;-;3.0;-4.0;79.8
STG;194503;-;-;64;947.4;104.4;-;-;4.6;-5.2;74.8
STG;194504;-;-;50;940.8;119.7;-;-;8.2;-2.6;72.8
STG;194505;-;-;52;938.0;113.2;-;-;13.6;-1.2;70.7
STG;194506;-;-;48;943.2;108.8;-;-;16.6;4.0;69.7
STG;194507;-;-;42;941.3;93.5;-;-;17.1;5.0;73.4
STG;194508;-;-;57;937.5;179.3;-;-;15.2;6.9;75.8
STG;194509;-;-;55;942.8;170.7;-;-;13.0;2.6;82.3
STG;194510;-;-;60;943.4;56.9;-;-;8.0;0.2;81.4
STG;194511;-;-;75;938.7;59.3;-;-;0.7;-7.8;87.0
STG;194512;-;-;79;935.4;104.3;-;-;-0.1;-12.2;80.7
STG;194601;-;-;66;943.4;27.9;-;-;-3.4;-14.0;79.6
STG;194602;-;-;86;939.4;82.3;-;-;2.5;-6.5;72.5
STG;194603;-;-;62;935.9;21.7;-;-;4.1;-5.2;75.8
STG;194604;-;-;47;939.4;29.1;-;-;9.4;-2.5;70.3
STG;194605;-;-;62;935.0;129.7;-;-;12.7;2.4;74.1
STG;194606;-;-;69;940.7;192.5;-;-;13.6;5.6;77.1
STG;194607;-;-;50;942.7;241.4;-;-;17.0;8.1;74.9
STG;194608;-;-;59;939.7;142.4;-;-;15.3;4.6;78.8
STG;194609;-;-;45;942.2;84.6;-;-;13.0;4.6;78.8
STG;194610;-;-;65;939.2;43.1;-;-;6.3;-2.3;82.0
STG;194611;-;-;65;936.4;31.1;-;-;2.6;-5.6;82.7
STG;194612;-;-;91;936.8;45.9;-;-;-2.6;-12.5;86.4
STG;194701;-;-;74;938.4;69.2;-;-;-4.6;-18.8;78.5
STG;194702;-;-;85;927.6;38.7;-;-;-3.3;-11.3;83.0
STG;194703;-;-;73;931.5;109.7;-;-;4.2;-11.7;73.7
STG;194704;-;-;50;943.7;29.2;-;-;9.7;-3.9;67.1
STG;194705;-;-;60;938.8;79.2;-;-;13.4;3.6;75.3
STG;194706;-;-;48;941.1;80.1;-;-;16.4;4.4;70.4
STG;194707;-;-;46;941.1;149.1;-;-;18.0;8.2;73.8
STG;194708;-;-;36;941.0;62.6;-;-;17.5;3.4;70.8
STG;194709;-;-;36;942.7;58.6;-;-;14.6;3.8;71.3
STG;194710;-;-;59;943.1;51.0;-;-;7.4;-2.6;85.5
STG;194711;-;-;76;938.4;185.0;-;-;5.1;-6.0;83.7
STG;194712;-;-;91;936.5;105.5;-;-;0.3;-12.5;83.9
STG;194801;-;-;76;930.5;103.2;-;-;2.6;-9.4;78.4
STG;194802;-;-;78;942.2;68.7;-;-;0.2;-12.5;77.4
STG;194803;-;-;36;949.3;16.3;-;-;5.6;-3.2;76.1
STG;194804;-;-;55;936.5;65.1;-;-;7.7;-2.2;75.3
STG;194805;-;-;54;936.9;88.3;-;-;12.4;2.4;75.6
STG;194806;-;-;61;939.4;200.8;-;-;13.7;5.4;79.2
STG;194807;-;-;71;940.8;202.2;-;-;14.0;3.6;83.8
STG;194808;-;-;64;939.8;212.7;-;-;15.6;7.2;82.4
STG;194809;-;-;48;942.2;59.6;-;-;12.4;1.5;83.4
STG;194810;-;-;66;941.7;35.1;-;-;8.5;-0.2;84.9
STG;194811;-;-;70;946.9;40.6;-;-;3.1;-6.5;87.1
STG;194812;-;-;69;944.7;27.1;-;-;-1.4;-15.4;85.7
STG;194901;-;-;64;945.5;79.4;-;-;-0.9;-12.0;82.8
STG;194902;-;-;37;949.4;24.9;-;-;-0.4;-17.0;76.1
STG;194903;-;-;53;939.9;36.3;-;-;0.6;-18.0;73.7
STG;194904;-;-;53;941.5;115.7;-;-;9.9;-2.4;72.2
STG;194905;-;-;73;936.9;110.9;-;-;10.1;0.0;79.1
STG;194906;-;-;52;941.5;66.7;-;-;14.1;3.9;69.9
STG;194907;-;-;39;942.6;89.6;-;-;17.4;6.0;66.3
STG;194908;-;-;54;943.5;122.9;-;-;16.4;6.5;72.2
STG;194909;-;-;46;942.7;99.2;-;-;15.2;6.4;77.5
STG;194910;-;-;52;943.3;31.2;-;-;9.6;-1.1;80.0
STG;194911;-;-;77;933.5;62.5;-;-;2.8;-5.1;82.5
STG;194912;-;-;77;938.6;89.8;-;-;1.6;-13.0;81.8
STG;195001;-;-;80;941.7;55.7;-;-;-1.7;-12.0;80.6
STG;195002;-;-;69;937.0;65.5;-;-;2.3;-8.0;72.9
STG;195003;-;-;49;941.9;46.4;-;-;3.6;-8.5;76.2
STG;195004;-;-;74;933.2;166.7;-;-;5.7;-3.5;75.1
STG;195005;-;-;51;939.3;60.9;-;-;13.1;2.5;71.8
STG;195006;-;-;42;942.1;66.9;-;-;17.3;8.7;69.4
STG;195007;-;-;48;940.6;95.3;-;-;18.8;7.5;70.2
STG;195008;-;-;54;939.3;167.5;-;-;16.3;8.1;76.6
STG;195009;-;-;69;939.9;138.1;-;-;12.3;2.7;77.8
STG;195010;-;-;59;942.4;43.8;-;-;7.4;-5.5;81.5
STG;195011;-;-;82;935.0;204.5;-;-;3.3;-4.0;82.7
STG;195012;-;-;83;930.7;30.8;-;-;-3.0;-12.3;85.8
STG;195101;-;-;79;934.6;82.0;-;-;0.4;-8.0;83.3
STG;195102;-;-;77;931.5;101.0;-;-;1.1;-5.5;77.5
STG;195103;-;-;76;932.0;104.7;-;-;2.3;-10.2;75.0
STG;195104;-;-;59;938.7;58.7;-;-;6.5;-1.5;72.6
STG;195105;-;-;68;934.9;118.2;-;-;10.8;-1.0;76.2
STG;195106;-;-;63;940.0;152.6;-;-;14.4;5.3;76.3
STG;195107;-;-;45;942.3;162.3;-;-;16.8;7.6;76.0
STG;195108;-;-;58;939.4;133.2;-;-;15.9;8.0;77.5
STG;195109;-;-;60;941.4;138.6;-;-;13.5;2.6;81.3
STG;195110;-;-;70;940.5;31.4;-;-;6.4;-1.8;84.3
STG;195111;-;-;73;933.8;89.9;-;-;5.6;-3.2;76.3
STG;195112;-;-;46;942.4;63.4;-;-;0.1;-9.3;78.2
STG;195201;-;-;68;935.4;57.2;-;-;-2.0;-13.2;77.0
STG;195202;-;-;74;938.7;113.7;-;-;-2.2;-13.5;80.5
STG;195203;-;-;68;934.8;90.9;-;-;3.6;-8.0;78.6
STG;195204;-;-;52;939.3;76.7;-;-;8.6;-8.5;72.2
STG;195205;-;-;55;939.9;115.8;-;-;11.9;-1.0;69.8
STG;195206;-;-;51;942.2;243.7;-;-;15.8;7.0;73.1
STG;195207;-;-;42;941.7;57.3;-;-;18.8;6.3;70.2
STG;195208;-;-;47;939.3;99.0;-;-;17.2;6.2;71.7
STG;195209;-;-;74;938.3;112.6;-;-;9.9;0.6;78.0
STG;195210;-;-;77;938.1;164.1;-;-;7.4;-1.5;81.0
STG;195211;-;-;80;934.7;137.3;-;-;1.5;-12.2;80.0
STG;195212;-;-;87;935.1;120.2;-;-;-1.1;-9.5;83.6
STG;195301;-;-;78;940.1;44.3;-;-;-3.8;-13.0;78.3
STG;195302;-;-;75;938.3;33.2;-;-;-1.7;-11.0;83.9
STG;195303;-;-;34;948.3;12.6;-;-;3.2;-9.5;74.2
STG;195304;-;-;52;936.9;122.8;-;-;7.8;-1.0;77.0
STG;195305;-;-;53;939.4;115.6;-;-;12.3;-3.5;74.2
STG;195306;-;-;73;936.3;264.8;-;-;13.7;2.0;80.8
STG;195307;-;-;61;940.7;202.7;-;-;16.6;6.2;78.9
STG;195308;-;-;50;943.3;46.7;-;-;15.7;7.5;78.1
STG;195309;-;-;51;941.3;84.2;-;-;13.1;2.5;80.2
STG;195310;-;-;63;941.4;50.3;-;-;8.9;-0.5;87.9
STG;195311;-;-;61;946.6;33.8;-;-;2.0;-5.2;88.3
STG;195312;-;-;76;943.9;26.9;-;-;1.0;-6.8;90.2
STG;195401;-;-;87;937.9;102.7;-;-;-3.8;-13.5;80.8
STG;195402;-;-;85;933.2;64.1;-;-;-2.6;-15.4;85.0
STG;195403;-;-;56;933.6;18.7;-;-;4.0;-7.0;75.1
STG;195404;-;-;74;940.0;71.0;-;-;4.7;-2.5;79.9
STG;195405;-;-;63;937.7;134.8;-;-;10.0;1.5;75.0
STG;195406;-;-;60;939.5;142.9;-;-;14.6;5.5;77.8
STG;195407;-;-;69;939.6;226.4;-;-;14.3;6.5;74.1
STG;195408;-;-;63;938.6;255.7;-;-;14.4;5.8;81.5
STG;195409;-;-;61;941.8;156.7;-;-;12.9;1.0;80.5
STG;195410;-;-;53;942.4;81.3;-;-;8.3;-0.5;82.8
STG;195411;-;-;70;938.8;40.3;-;-;3.6;-6.0;91.0
STG;195412;-;-;86;938.5;96.7;-;-;2.2;-3.4;86.8
STG;195501;-;-;88;933.2;144.6;-;-;-1.3;-11.5;90.4
STG;195502;-;-;85;927.9;128.0;-;-;-0.5;-13.2;78.5
STG;195503;-;-;68;935.2;84.6;-;-;0.5;-10.0;72.8
STG;195504;-;-;55;942.1;79.4;-;-;6.9;-4.4;64.7
STG;195505;-;-;55;940.0;175.8;-;-;10.5;-0.5;72.2
STG;195506;-;-;67;939.7;150.4;-;-;14.7;2.3;80.4
STG;195507;-;-;79;939.8;212.7;-;-;16.0;7.8;85.5
STG;195508;-;-;57;940.9;172.7;-;-;15.3;6.0;81.7
STG;195509;-;-;58;941.1;150.0;-;-;12.2;1.7;85.8
STG;195510;-;-;63;938.7;49.1;-;-;7.0;-4.6;85.1
STG;195511;-;-;69;941.2;26.7;-;-;2.0;-10.7;87.2
STG;195512;-;-;79;936.6;116.6;-;-;3.1;-4.7;83.0
STG;195601;-;-;78;936.3;105.1;-;-;1.2;-10.8;82.0
STG;195602;-;-;79;936.3;55.6;-;-;-10.3;-25.5;82.3
STG;195603;-;-;62;937.7;66.0;-;-;3.1;-11.9;78.5
STG;195604;-;-;64;934.1;126.3;-;-;5.8;-6.8;75.0
STG;195605;-;-;50;943.0;137.0;-;-;11.6;0.6;75.8
STG;195606;-;-;78;941.3;191.0;-;-;12.2;2.4;81.9
STG;195607;-;-;62;940.5;215.4;-;-;16.4;8.0;76.6
STG;195608;-;-;67;938.2;218.8;-;-;14.5;6.3;81.2
STG;195609;-;-;47;941.5;72.4;-;-;14.1;5.3;82.9
STG;195610;-;-;62;943.4;151.2;-;-;6.7;-2.0;88.2
STG;195611;-;-;85;940.2;49.2;-;-;1.1;-5.0;89.4
STG;195612;-;-;73;944.1;34.9;-;-;0.4;-14.0;87.3
STG;195701;-;-;69;943.9;43.3;-;-;-1.7;-13.6;83.8
STG;195702;-;-;71;935.8;148.2;-;-;3.6;-5.3;79.9
STG;195703;-;-;53;939.5;82.6;-;-;7.5;-6.5;75.6
STG;195704;-;-;61;939.1;107.2;-;-;6.9;-3.3;80.2
STG;195705;-;-;68;938.0;124.6;-;-;8.0;-5.0;78.8
STG;195706;-;-;57;940.5;207.4;-;-;15.6;5.2;81.8
STG;195707;-;-;64;940.4;233.9;-;-;16.6;8.0;83.5
STG;195708;-;-;60;940.4;124.4;-;-;15.0;5.5;83.5
STG;195709;-;-;61;940.5;115.5;-;-;12.3;3.6;87.2
STG;195710;-;-;51;942.1;18.1;-;-;7.7;-1.2;91.6
STG;195711;-;-;89;940.1;18.6;-;-;3.1;-4.5;93.8
STG;195712;-;-;74;937.8;30.1;-;-;0.4;-8.8;87.8
STG;195801;-;-;79;937.3;93.4;-;-;-1.3;-10.5;84.6
STG;195802;-;-;78;936.8;161.1;-;-;2.9;-9.6;77.9
STG;195803;-;-;66;933.2;68.8;-;-;-0.7;-12.0;79.2
STG;195804;-;-;71;937.0;136.8;-;-;4.3;-3.8;80.7
STG;195805;-;-;54;940.6;70.9;-;-;13.9;2.0;72.6
STG;195806;-;-;57;938.6;158.8;-;-;14.2;4.5;75.4
STG;195807;-;-;59;940.3;160.0;-;-;17.0;8.4;80.4
STG;195808;-;-;55;939.8;141.6;-;-;17.3;7.1;79.0
STG;195809;-;-;52;942.1;77.0;-;-;14.7;3.6;83.2
STG;195810;-;-;81;943.7;151.9;-;-;7.6;-1.5;90.6
STG;195811;-;-;96;941.2;92.4;-;-;2.9;-2.3;95.3
STG;195812;-;-;76;931.4;80.2;-;-;2.2;-8.8;81.7
STG;195901;-;7;74;936.9;110.0;3564;13.4;-1.0;-11.7;82.9
STG;195902;-;0;44;950.6;15.3;7536;13.5;0.3;-7.8;83.4
STG;195903;-;0;68;938.4;73.4;6126;17.8;6.2;-1.9;81.6
STG;195904;-;0;48;935.2;101.3;11196;21.5;8.7;-4.2;70.2
STG;195905;-;0;50;938.0;123.5;13518;24.3;11.9;1.3;75.4
STG;195906;-;0;65;942.1;237.6;9402;25.6;15.0;5.7;80.6
STG;195907;-;0;44;941.5;74.2;14850;30.0;18.3;9.6;78.4
STG;195908;-;0;57;941.6;61.6;10686;27.0;15.9;4.1;86.0
STG;195909;-;0;33;942.1;47.1;13098;24.3;13.3;2.1;82.7
STG;195910;-;0;54;941.2;130.8;7938;18.3;7.6;-1.2;87.0
STG;195911;-;0;81;937.3;55.0;2964;15.5;1.7;-4.4;90.7
STG;195912;-;0;76;932.0;60.6;3048;13.3;1.8;-7.3;87.4
STG;196001;-;9;69;937.8;102.1;4020;13.6;-1.0;-18.2;86.4
STG;196002;-;2;72;934.2;100.0;4344;16.0;1.3;-14.7;82.1
STG;196003;-;0;69;934.0;69.6;5964;16.7;5.0;-3.5;79.7
STG;196004;-;0;68;939.4;91.2;7356;18.2;6.9;-0.5;79.8
