stn;time;gre000m0;sre000m0;nto000m0;ure200m0;prestam0;rre150m0;tre200m0;tre200mn;tre200mx
GSB;186002;-;-;-;-;-;-;-13.0;-;-
GSB;186003;-;-;-;-;-;-;-10.0;-;-
GSB;186004;-;-;-;-;-;-;-6.4;-;-
GSB;186005;-;-;-;-;-;-;1.2;-;-
GSB;186006;-;-;-;-;-;-;3.5;-;-
GSB;186007;-;-;-;-;-;-;3.2;-;-
GSB;186008;-;-;-;-;-;-;5.0;-;-
GSB;186009;-;-;-;-;-;-;2.1;-;-
GSB;186010;-;-;-;-;-;-;-0.2;-;-
GSB;186011;-;-;-;-;-;-;-6.6;-;-
GSB;186012;-;-;-;-;-;-;-10.9;-;-
GSB;186101;-;-;-;-;-;-;-6.7;-;-
GSB;186102;-;-;-;-;-;-;-7.0;-;-
GSB;186103;-;-;-;-;-;-;-7.8;-;-
GSB;186104;-;-;-;-;-;-;-4.1;-;-
GSB;186105;-;-;-;-;-;-;-0.7;-;-
GSB;186106;-;-;-;-;-;-;4.0;-;-
GSB;186107;-;-;-;-;-;-;5.3;-;-
GSB;186108;-;-;-;-;-;-;9.3;-;-
GSB;186109;-;-;-;-;-;-;4.1;-;-
GSB;186110;-;-;-;-;-;-;2.0;-;-
GSB;186111;-;-;-;-;-;-;-4.1;-;-
GSB;186112;-;-;-;-;-;-;-6.0;-;-
GSB;186201;-;-;-;-;-;-;-9.0;-;-
GSB;186202;-;-;-;-;-;-;-7.5;-;-
GSB;186203;-;-;-;-;-;-;-4.2;-;-
GSB;186204;-;-;-;-;-;-;0.0;-;-
GSB;186205;-;-;-;-;-;-;2.4;-;-
GSB;186206;-;-;-;-;-;-;2.7;-;-
GSB;186207;-;-;-;-;-;-;7.7;-;-
GSB;186208;-;-;-;-;-;-;5.7;-;-
GSB;186209;-;-;-;-;-;-;3.1;-;-
GSB;186210;-;-;-;-;-;-;0.8;-;-
GSB;186211;-;-;-;-;-;-;-4.6;-;-
GSB;186212;-;-;-;-;-;-;-7.3;-;-
GSB;186301;-;-;-;-;-;-;-7.2;-;-
GSB;186302;-;-;-;-;-;-;-6.6;-;-
GSB;186303;-;-;-;-;-;-;-6.9;-;-
GSB;186304;-;-;-;-;-;-;-1.9;-;-
GSB;186305;-;-;-;-;-;-;1.8;-;-
GSB;186306;-;-;-;-;-;-;4.3;-;-
GSB;186307;-;-;-;-;-;-;6.5;-;-
GSB;186308;-;-;-;-;-;-;7.2;-;-
GSB;186309;-;-;-;-;-;-;2.6;-;-
GSB;186310;-;-;-;-;-;-;0.4;-;-
GSB;186311;-;-;-;-;-;-;-3.6;-;-
GSB;186312;-;-;-;-;-;-;-6.0;-;-
GSB;186401;-;-;-;-;-;-;-9.0;-23.8;-1.2
GSB;186402;-;-;-;-;-;-;-9.9;-21.6;6.4
GSB;186403;-;-;-;-;-;-;-6.1;-14.7;3.8
GSB;186404;-;-;-;-;-;-;-3.3;-14.8;8.2
GSB;186405;-;-;-;-;-;-;1.6;-6.6;11.3
GSB;186406;-;-;-;-;-;-;3.2;-5.0;12.4
GSB;186407;-;-;-;-;-;-;7.3;0.4;16.2
GSB;186408;-;-;-;-;-;-;5.9;-4.2;16.4
GSB;186409;-;-;-;-;-;-;3.5;-4.6;14.8
GSB;186410;-;-;-;-;-;-;-1.6;-7.0;6.8
GSB;186411;-;-;-;-;-;-;-5.5;-13.2;2.8
GSB;186412;-;-;47;-;-;20.3;-7.6;-16.1;1.8
GSB;186501;-;-;65;-;-;128.8;-8.5;-17.0;4.2
GSB;186502;-;-;64;-;-;51.5;-11.5;-26.8;3.4
GSB;186503;-;-;74;-;-;46.2;-12.4;-21.7;-4.6
GSB;186504;-;-;42;-;-;53.0;0.4;-15.8;10.0
GSB;186505;-;-;64;-;-;128.1;3.0;-3.0;13.5
GSB;186506;-;-;46;-;-;94.7;5.1;-1.2;12.4
GSB;186507;-;-;60;-;-;138.6;8.1;-2.1;17.3
GSB;186508;-;-;73;-;-;79.4;6.3;-3.5;20.4
GSB;186509;-;-;27;-;-;0.0;7.3;-1.1;14.3
GSB;186510;-;-;66;-;-;130.8;-0.9;-10.0;6.5
GSB;186511;-;-;65;-;-;204.9;-3.6;-11.0;4.7
GSB;186512;-;-;26;-;-;53.9;-5.6;-15.7;4.0
GSB;186601;-;-;40;-;-;68.4;-5.7;-15.4;2.0
GSB;186602;-;-;73;-;-;126.2;-6.1;-14.0;4.2
GSB;186603;-;-;77;-;-;83.7;-7.6;-18.0;1.7
GSB;186604;-;-;67;-;-;134.7;-2.1;-12.2;12.2
GSB;186605;-;-;65;-;-;144.1;-0.5;-9.6;11.5
GSB;186606;-;-;64;-;-;60.5;5.4;-6.4;15.7
GSB;186607;-;-;53;-;-;32.9;6.4;-1.7;16.8
GSB;186608;-;-;71;-;-;149.9;4.6;-3.6;12.7
GSB;186609;-;-;67;-;-;340.8;3.7;-4.7;15.2
GSB;186610;-;-;44;-;-;23.3;0.4;-7.2;7.7
GSB;186611;-;-;52;-;-;45.6;-4.6;-17.0;8.3
GSB;186612;-;-;44;-;754.1;35.2;-3.7;-11.7;6.9
GSB;186701;-;-;71;-;741.9;107.4;-7.5;-20.0;6.3
GSB;186702;-;-;65;-;755.8;89.8;-5.1;-13.0;4.0
GSB;186703;-;-;74;-;743.1;155.0;-5.5;-17.5;5.1
GSB;186704;-;-;64;-;750.3;159.6;-2.2;-13.2;9.9
GSB;186705;-;-;54;-;752.9;69.7;1.7;-13.2;12.2
GSB;186706;-;-;65;-;756.8;102.9;4.4;-5.1;14.9
GSB;186707;-;-;53;-;757.0;53.7;5.7;-2.6;16.2
GSB;186708;-;-;62;-;759.0;66.5;7.2;-0.3;17.1
GSB;186709;-;-;52;-;759.4;95.4;5.9;-4.8;15.1
GSB;186710;-;-;70;-;752.1;113.9;-2.5;-13.6;7.1
GSB;186711;-;-;36;-;753.7;45.3;-5.2;-17.8;8.3
GSB;186712;-;-;63;-;743.3;8.1;-10.4;-20.4;-2.1
GSB;186801;-;-;54;-;745.6;44.5;-8.8;-19.3;5.6
GSB;186802;-;-;31;-;755.1;2.5;-5.7;-12.9;5.5
GSB;186803;-;-;61;-;747.5;27.0;-8.5;-19.9;2.8
GSB;186804;-;-;61;-;749.7;71.7;-3.7;-16.0;7.0
GSB;186805;-;-;56;-;757.8;77.9;5.4;-0.8;16.1
GSB;186806;-;-;65;-;758.1;101.0;5.7;-6.0;15.1
GSB;186807;-;-;67;-;757.2;40.3;6.9;-1.5;18.4
GSB;186808;-;-;60;-;757.7;180.6;6.8;-0.5;16.3
GSB;186809;-;-;65;-;755.5;229.9;5.3;-1.4;15.0
GSB;186810;-;-;76;-;753.0;257.8;-1.0;-11.1;5.5
GSB;186811;-;-;41;-;747.6;34.6;-6.1;-16.0;5.5
GSB;186812;-;-;70;-;749.7;182.9;-4.3;-11.5;5.0
GSB;186901;-;-;34;-;751.9;16.4;-8.8;-19.6;0.9
GSB;186902;-;-;58;-;755.1;69.3;-4.1;-15.0;5.4
GSB;186903;-;-;74;-;735.1;44.7;-10.4;-20.0;2.0
GSB;186904;-;-;51;-;751.3;18.0;-1.5;-13.3;9.4
GSB;186905;-;-;75;-;751.2;266.4;2.8;-2.8;10.8
GSB;186906;-;-;63;-;754.3;71.4;2.1;-6.0;11.4
GSB;186907;-;-;46;-;760.5;95.5;9.5;-1.4;17.3
GSB;186908;-;-;56;-;758.3;105.2;5.8;-3.8;15.7
GSB;186909;-;-;55;-;757.8;117.8;5.0;-4.2;13.6
GSB;186910;-;-;49;-;752.8;21.2;-2.6;-17.4;9.4
GSB;186911;-;-;60;-;749.8;121.8;-4.2;-14.9;5.2
GSB;186912;-;-;74;-;744.0;66.4;-9.6;-21.8;4.5
GSB;187001;-;-;39;-;747.2;16.0;-9.7;-18.8;-1.3
GSB;187002;-;-;60;-;743.3;19.6;-8.6;-19.9;-0.3
GSB;187003;-;-;55;-;743.9;24.6;-7.5;-19.7;3.5
GSB;187004;-;-;47;-;753.2;11.7;-3.3;-12.2;8.2
GSB;187005;-;-;50;-;756.3;34.0;3.0;-10.2;16.2
GSB;187006;-;-;55;-;757.7;30.5;5.2;-4.6;18.0
GSB;187007;-;-;54;-;758.4;151.9;8.3;-4.2;18.2
GSB;187008;-;-;66;-;753.2;130.9;3.8;-4.8;16.0
GSB;187009;-;-;49;-;758.3;88.1;3.8;-3.8;10.5
GSB;187010;-;-;60;-;751.1;247.9;-1.4;-9.2;8.4
GSB;187011;-;-;57;-;744.5;129.3;-5.9;-16.4;4.0
GSB;187012;-;-;40;-;739.2;43.1;-11.1;-27.0;3.4
GSB;187101;-;-;47;-;739.9;42.8;-12.3;-19.4;-4.8
GSB;187102;-;-;37;-;753.1;5.6;-5.8;-16.6;5.8
GSB;187103;-;-;53;-;750.9;18.8;-5.6;-15.4;5.0
GSB;187104;-;-;66;-;749.4;164.7;-2.3;-13.8;9.4
GSB;187105;-;-;46;-;751.7;22.1;1.0;-6.9;10.0
GSB;187106;-;-;73;-;750.8;91.8;0.9;-7.5;13.0
GSB;187107;-;-;55;-;758.4;77.6;7.3;-1.3;17.5
GSB;187108;-;-;49;-;759.4;92.1;7.5;-2.2;16.4
GSB;187109;-;-;59;-;756.1;112.8;6.0;0.0;13.4
GSB;187110;-;-;44;-;752.3;110.7;-0.9;-9.0;6.8
GSB;187111;-;-;56;-;743.5;33.1;-7.7;-17.7;2.4
GSB;187112;-;-;24;-;747.6;0.0;-10.7;-24.0;-2.1
GSB;187201;-;-;55;-;744.9;58.3;-8.5;-16.1;-1.7
GSB;187202;-;-;43;-;749.5;23.1;-7.0;-14.2;3.1
GSB;187203;-;-;58;-;746.4;49.3;-5.9;-16.6;4.6
GSB;187204;-;-;60;-;748.3;115.2;-1.9;-11.2;7.2
GSB;187205;-;-;88;-;750.3;242.0;-0.5;-10.6;9.5
GSB;187206;-;-;65;-;755.1;85.6;4.3;-5.2;13.5
GSB;187207;-;-;55;-;757.8;87.8;7.8;0.6;20.2
GSB;187208;-;-;59;-;756.4;75.8;6.0;-1.5;14.0
GSB;187209;-;-;39;-;756.7;31.4;5.3;-8.6;15.4
GSB;187210;-;-;80;-;749.6;367.1;-0.7;-8.7;9.2
GSB;187211;-;-;74;-;749.2;70.7;-4.2;-14.9;8.0
GSB;187212;-;-;75;-;745.4;111.7;-6.4;-14.2;0.4
GSB;187301;-;-;48;-;748.8;85.0;-6.9;-16.8;4.2
GSB;187302;-;-;46;-;746.0;46.3;-9.0;-20.2;2.4
GSB;187303;-;-;65;-;745.7;82.0;-4.6;-12.1;3.2
GSB;187304;-;-;73;-;745.3;58.3;-5.2;-18.0;6.1
GSB;187305;-;-;62;-;750.3;80.5;-1.0;-10.6;10.0
GSB;187306;-;-;65;-;755.8;53.8;3.6;-8.6;15.8
GSB;187307;-;-;45;-;760.3;72.9;8.8;0.6;16.8
GSB;187308;-;-;53;-;760.1;101.5;8.0;-1.8;18.0
GSB;187309;-;-;53;-;756.6;65.4;4.2;-4.0;11.3
GSB;187310;-;-;67;-;752.1;172.5;0.4;-11.3;11.6
GSB;187311;-;-;61;-;748.9;95.0;-4.2;-12.1;4.4
GSB;187312;-;-;18;-;755.6;7.9;-4.6;-15.8;4.2
GSB;187401;-;-;23;-;752.8;4.6;-6.1;-16.0;5.0
GSB;187402;-;-;49;-;748.1;15.6;-9.3;-23.0;0.2
GSB;187403;-;-;44;-;751.8;11.2;-7.3;-20.1;5.7
GSB;187404;-;-;53;-;748.3;49.1;-2.0;-10.9;10.2
GSB;187405;-;-;68;-;747.3;79.1;-2.9;-11.2;12.8
GSB;187406;-;-;62;-;757.7;143.3;4.8;-5.8;15.0
GSB;187407;-;-;53;-;759.5;150.7;8.8;-0.1;19.3
GSB;187408;-;-;48;-;756.9;100.7;5.7;-1.9;15.2
GSB;187409;-;-;53;-;758.9;60.7;5.5;-1.2;16.4
GSB;187410;-;-;49;-;755.4;35.4;0.7;-6.4;8.0
GSB;187411;-;-;43;-;746.5;67.8;-6.6;-16.8;4.8
GSB;187412;-;-;61;-;738.2;141.6;-11.4;-20.5;-1.4
GSB;187501;-;-;46;-;752.4;126.7;-5.2;-16.8;2.8
GSB;187502;-;-;50;-;742.2;60.5;-11.1;-20.3;0.0
GSB;187503;-;-;42;-;747.6;42.4;-7.4;-17.4;8.4
GSB;187504;-;-;44;-;749.4;40.5;-3.4;-12.4;7.7
GSB;187505;-;-;50;-;755.5;52.2;3.4;-8.0;11.6
GSB;187506;-;-;69;-;755.8;209.5;4.7;-2.0;16.0
GSB;187507;-;-;68;-;755.8;251.3;5.5;-2.4;16.0
GSB;187508;-;-;47;-;759.8;128.0;8.2;-1.0;17.2
GSB;187509;-;-;50;-;759.1;89.0;5.3;-4.2;12.3
GSB;187510;-;-;64;-;748.0;184.9;-1.3;-9.0;9.7
GSB;187511;-;-;56;-;744.6;243.1;-6.5;-19.7;4.8
GSB;187512;-;-;31;-;748.1;21.4;-8.3;-18.2;8.5
GSB;187601;-;-;49;-;752.7;46.7;-7.6;-19.0;2.2
GSB;187602;-;-;57;-;746.7;139.1;-7.5;-19.8;6.2
GSB;187603;-;-;75;-;741.9;265.3;-7.3;-19.5;4.0
GSB;187604;-;-;67;-;747.7;198.6;-3.6;-16.0;8.0
GSB;187605;-;-;53;-;749.7;74.3;-1.3;-10.5;11.0
GSB;187606;-;-;63;-;754.1;194.4;3.7;-4.3;13.6
GSB;187607;-;-;38;-;759.9;16.6;7.5;-0.8;17.0
GSB;187608;-;-;54;-;758.3;194.4;7.0;-3.6;16.4
GSB;187609;-;-;59;-;754.2;128.2;2.5;-5.4;12.3
GSB;187610;-;-;41;-;754.9;27.0;2.6;-10.2;14.0
GSB;187611;-;-;55;-;747.8;127.4;-6.6;-20.0;5.0
GSB;187612;-;-;54;-;743.9;185.2;-5.2;-15.0;6.8
GSB;187701;-;-;51;-;750.3;50.6;-7.6;-17.0;2.0
GSB;187702;-;-;69;-;748.0;122.3;-8.3;-20.8;1.4
GSB;187703;-;-;66;-;741.4;115.1;-8.4;-21.5;4.9
GSB;187704;-;-;58;-;744.8;89.1;-3.9;-10.4;5.3
GSB;187705;-;-;71;-;748.9;251.8;-1.5;-12.5;10.3
GSB;187706;-;-;41;-;759.8;21.4;6.8;-2.4;16.6
GSB;187707;-;-;57;-;758.3;115.5;6.1;-2.3;16.4
GSB;187708;-;-;46;-;759.2;67.6;8.5;-1.7;19.4
GSB;187709;-;-;46;-;754.7;37.8;2.4;-5.4;13.1
GSB;187710;-;-;45;-;753.3;22.7;-2.3;-11.4;6.0
GSB;187711;-;-;52;-;749.3;158.2;-2.9;-15.0;5.5
GSB;187712;-;-;52;-;748.1;109.0;-8.0;-16.0;-1.0
GSB;187801;-;-;39;-;748.6;64.2;-10.0;-20.3;3.5
GSB;187802;-;-;31;-;756.0;20.0;-4.8;-13.9;3.5
GSB;187803;-;-;60;-;747.0;52.7;-8.6;-18.6;4.8
GSB;187804;-;-;65;-;747.6;203.8;-2.6;-14.7;8.0
GSB;187805;-;-;63;-;752.3;116.4;1.7;-5.7;13.3
GSB;187806;-;-;72;-;755.4;184.0;3.9;-2.5;11.7
GSB;187807;-;-;52;-;757.3;53.5;6.3;-3.6;16.8
GSB;187808;-;-;63;-;755.7;199.3;7.2;1.0;15.5
GSB;187809;-;-;45;-;756.4;68.8;5.4;0.1;14.0
GSB;187810;-;-;56;-;752.3;166.6;0.1;-15.2;10.0
GSB;187811;-;-;71;-;743.4;125.4;-8.5;-15.8;-1.0
GSB;187812;-;-;64;-;739.9;122.3;-11.6;-19.8;4.1
GSB;187901;-;-;57;-;746.8;113.5;-8.2;-17.8;4.9
GSB;187902;-;-;70;-;738.3;171.4;-8.5;-18.2;2.0
GSB;187903;-;-;48;-;748.6;51.0;-5.1;-15.0;5.2
GSB;187904;-;-;78;-;740.4;151.4;-5.9;-14.9;5.2
GSB;187905;-;-;74;-;748.2;176.6;-3.0;-;-
GSB;187906;-;-;45;-;756.3;47.4;4.6;-;-
GSB;187907;-;-;59;-;755.2;142.4;4.0;-;-
GSB;187908;-;-;39;-;759.2;113.9;9.7;-;-
GSB;187909;-;-;56;-;756.4;147.6;4.0;-7.0;14.9
GSB;187910;-;-;37;-;754.7;63.7;0.5;-12.2;10.8
GSB;187911;-;-;59;-;749.0;82.6;-7.5;-18.6;2.9
GSB;187912;-;-;26;-;752.1;39.3;-9.8;-23.1;0.7
GSB;188001;-;-;26;-;754.1;16.0;-8.2;-21.9;0.8
GSB;188002;-;-;42;-;749.1;63.0;-6.6;-14.3;3.2
GSB;188003;-;-;30;-;753.7;43.7;-2.8;-12.5;8.6
GSB;188004;-;-;77;-;747.5;148.1;-2.6;-10.5;7.6
GSB;188005;-;-;64;-;750.5;73.1;0.2;-8.0;12.4
GSB;188006;-;-;66;-;753.3;170.8;2.5;-5.5;13.5
GSB;188007;-;-;44;-;759.2;110.0;8.5;-0.9;18.4
GSB;188008;-;-;69;-;755.2;157.0;5.4;-2.0;13.2
GSB;188009;-;-;42;-;757.8;70.7;5.1;-2.9;13.4
GSB;188010;-;-;63;-;751.9;411.3;0.9;-12.3;11.1
GSB;188011;-;-;46;-;752.3;74.8;-3.0;-10.1;6.4
GSB;188012;-;-;48;-;752.8;123.0;-4.3;-13.8;4.2
GSB;188101;-;-;60;-;741.3;135.3;-10.8;-21.7;-3.0
GSB;188102;-;-;62;-;745.8;60.7;-7.4;-18.1;0.0
GSB;188103;-;-;50;-;749.4;80.5;-3.9;-19.0;8.9
GSB;188104;-;-;78;-;747.0;73.7;-3.3;-12.5;5.0
GSB;188105;-;-;60;-;753.4;119.8;0.0;-11.0;9.8
GSB;188106;-;-;63;-;754.8;44.7;3.1;-9.4;14.6
GSB;188107;-;-;35;-;761.5;57.5;9.4;-1.6;19.5
GSB;188108;-;-;51;-;757.7;184.1;7.5;-3.4;16.2
GSB;188109;-;-;54;-;754.1;152.4;2.4;-3.0;15.0
GSB;188110;-;-;69;-;747.7;99.8;-3.8;-13.0;4.2
GSB;188111;-;-;30;-;757.6;86.4;0.2;-8.4;7.0
GSB;188112;-;-;44;-;750.8;119.3;-6.8;-15.8;4.4
GSB;188201;-;-;19;-;760.7;40.4;-3.1;-12.9;4.0
GSB;188202;-;-;24;-;756.4;37.9;-5.8;-14.4;2.8
GSB;188203;-;-;35;-;752.4;57.5;-3.4;-17.7;7.5
GSB;188204;-;-;57;-;747.3;157.2;-3.7;-14.5;5.8
GSB;188205;-;-;68;-;754.1;233.7;1.4;-9.3;13.0
GSB;188206;-;-;62;-;755.6;109.3;3.4;-6.3;15.7
GSB;188207;-;-;60;-;755.9;150.9;5.2;-1.7;14.9
GSB;188208;-;-;60;-;755.9;142.4;5.1;-2.5;14.8
GSB;188209;-;-;83;-;750.5;419.8;1.6;-8.2;12.8
GSB;188210;-;-;69;-;750.8;167.2;-0.8;-7.2;10.0
GSB;188211;-;-;63;-;746.7;188.6;-5.2;-15.2;4.6
GSB;188212;-;-;68;-;744.6;168.3;-6.7;-16.8;1.7
GSB;188301;-;-;55;-;747.6;88.5;-7.8;-18.9;3.6
GSB;188302;-;-;40;-;753.8;64.1;-6.0;-12.5;3.0
GSB;188303;-;-;63;-;739.5;42.4;-10.3;-21.8;1.7
GSB;188304;-;-;62;-;746.8;42.2;-5.2;-13.2;2.8
GSB;188305;-;-;59;-;751.3;172.9;0.7;-8.8;9.8
GSB;188306;-;-;70;-;754.0;119.4;3.2;-4.0;14.0
GSB;188307;-;-;66;-;755.6;226.0;4.5;-7.8;16.0
GSB;188308;-;-;37;-;758.4;53.8;6.7;-2.9;17.0
GSB;188309;-;-;68;-;753.3;166.5;2.1;-5.0;9.4
GSB;188310;-;-;56;-;753.7;129.9;-1.1;-8.7;7.6
GSB;188311;-;-;50;-;750.4;120.5;-4.7;-14.8;3.5
GSB;188312;-;-;52;-;749.5;83.2;-7.2;-19.2;5.8
GSB;188401;-;-;44;-;755.4;100.5;-5.6;-15.5;4.7
GSB;188402;-;-;59;-;750.7;64.6;-6.6;-16.0;3.0
GSB;188403;-;-;46;-;748.3;16.7;-5.8;-15.2;4.7
GSB;188404;-;-;71;-;742.6;166.7;-4.2;-13.8;4.4
GSB;188405;-;-;61;-;755.0;124.7;1.8;-8.8;12.0
GSB;188406;-;-;72;-;751.8;131.1;0.3;-6.6;11.1
GSB;188407;-;-;60;-;758.6;119.0;6.6;-3.2;17.1
GSB;188408;-;-;47;-;758.3;77.7;6.6;-5.0;15.6
GSB;188409;-;-;68;-;757.9;146.9;3.5;-5.0;13.1
GSB;188410;-;-;44;-;753.1;17.7;-2.3;-14.1;6.9
GSB;188411;-;-;41;-;751.8;31.0;-6.3;-18.2;6.2
GSB;188412;-;-;64;-;747.2;178.3;-6.5;-18.3;3.9
GSB;188501;-;-;35;-;745.1;64.4;-9.9;-21.5;0.8
GSB;188502;-;-;50;-;748.9;159.6;-5.4;-14.7;6.9
GSB;188503;-;-;55;-;746.3;106.7;-6.3;-21.8;2.7
GSB;188504;-;-;75;-;744.1;186.3;-3.4;-13.0;7.2
GSB;188505;-;-;57;-;749.6;135.9;-1.4;-12.0;9.6
GSB;188506;-;-;47;-;756.7;43.0;5.2;-6.4;14.1
GSB;188507;-;-;46;-;759.7;62.2;7.5;0.4;14.1
GSB;188508;-;-;56;-;755.3;140.6;6.0;-4.0;15.8
GSB;188509;-;-;57;-;755.7;219.3;3.4;-9.6;14.2
GSB;188510;-;-;72;-;746.7;320.9;-3.8;-13.2;5.3
GSB;188511;-;-;66;-;748.9;175.0;-3.6;-12.0;5.3
GSB;188512;-;-;39;-;751.9;54.1;-7.0;-21.0;4.5
GSB;188601;-;-;63;-;739.9;100.8;-10.9;-22.5;-1.6
GSB;188602;-;-;48;-;745.6;95.2;-10.0;-25.0;-1.0
GSB;188603;-;-;52;-;747.6;73.9;-7.3;-21.0;9.6
GSB;188604;-;-;78;-;749.1;96.7;-2.7;-14.2;9.4
GSB;188605;-;-;54;-;753.5;138.9;0.6;-10.1;11.8
GSB;188606;-;-;75;-;752.4;89.0;1.9;-5.0;12.4
GSB;188607;-;-;47;-;758.0;84.5;7.0;-2.2;17.6
GSB;188608;-;-;61;-;757.6;106.7;6.3;-2.2;17.6
GSB;188609;-;-;45;-;759.0;61.6;5.4;-5.8;15.8
GSB;188610;-;-;68;-;753.3;364.4;0.1;-8.0;10.5
GSB;188611;-;-;50;-;749.9;206.5;-4.7;-11.6;5.2
GSB;188612;-;-;72;-;742.2;170.6;-9.9;-22.7;2.0
GSB;188701;-;-;31;-;748.3;41.8;-8.6;-18.1;3.7
GSB;188702;-;-;34;-;752.4;16.4;-9.4;-22.2;5.1
GSB;188703;-;-;54;-;747.7;107.2;-6.7;-22.0;8.8
GSB;188704;-;-;62;-;747.6;85.3;-4.6;-18.0;7.6
GSB;188705;-;-;80;-;749.9;192.7;-2.3;-12.0;10.9
GSB;188706;-;-;48;-;758.6;82.0;5.3;-4.0;15.7
GSB;188707;-;-;62;-;760.1;57.1;8.1;-0.6;15.6
GSB;188708;-;-;49;-;757.4;119.0;6.4;-3.5;17.0
GSB;188709;-;-;44;-;754.1;62.7;3.7;-6.2;14.0
GSB;188710;-;-;49;-;749.7;73.6;-4.5;-16.1;4.3
GSB;188711;-;-;63;-;743.7;162.0;-6.6;-13.0;1.5
GSB;188712;-;-;61;-;743.4;138.3;-11.0;-24.8;1.0
GSB;188801;-;-;35;-;752.0;21.5;-8.8;-23.5;1.8
GSB;188802;-;-;63;-;739.8;99.8;-11.1;-19.8;-2.5
GSB;188803;-;-;68;-;740.2;152.0;-8.7;-22.0;5.0
GSB;188804;-;-;72;-;745.2;141.8;-5.5;-16.1;10.2
GSB;188805;-;-;53;-;755.4;48.0;1.4;-7.8;12.3
GSB;188806;-;-;58;-;755.4;128.1;4.0;-5.8;16.4
GSB;188807;-;-;60;-;754.1;168.5;3.7;-5.1;13.8
GSB;188808;-;-;46;-;758.5;83.6;5.1;-6.0;19.3
GSB;188809;-;-;64;-;758.5;118.0;3.7;-4.6;10.8
GSB;188810;-;-;30;-;752.7;42.6;-1.4;-11.7;8.4
GSB;188811;-;-;49;-;751.1;83.1;-3.8;-12.6;6.0
GSB;188812;-;-;35;-;752.9;36.1;-4.9;-10.4;3.2
GSB;188901;-;-;29;-;749.2;49.3;-8.0;-15.9;-0.8
GSB;188902;-;-;64;-;740.0;100.5;-12.0;-23.2;0.8
GSB;188903;-;-;50;-;744.5;58.7;-10.0;-22.6;3.2
GSB;188904;-;-;62;-;743.0;139.0;-5.6;-14.4;7.3
GSB;188905;-;-;76;-;751.2;222.1;1.2;-4.6;10.6
GSB;188906;-;-;66;-;755.8;131.3;4.6;-0.7;14.1
GSB;188907;-;-;39;-;756.8;67.4;5.6;-3.0;16.7
GSB;188908;-;-;42;-;757.8;67.0;5.8;-3.1;16.9
GSB;188909;-;-;44;-;754.6;86.0;2.6;-7.4;15.7
GSB;188910;-;-;73;-;748.5;317.1;-2.1;-9.4;5.2
GSB;188911;-;-;25;-;756.4;55.4;-3.4;-18.4;6.5
GSB;188912;-;-;35;-;750.7;33.5;-9.2;-19.8;3.1
GSB;189001;-;-;44;-;753.9;141.4;-5.0;-16.6;4.3
GSB;189002;-;-;29;-;747.8;0.0;-10.3;-23.2;1.9
GSB;189003;-;-;45;-;745.9;64.7;-7.4;-26.4;10.0
GSB;189004;-;-;67;-;744.3;112.2;-5.0;-14.8;5.8
GSB;189005;-;-;62;-;749.4;195.0;0.4;-8.5;12.4
GSB;189006;-;-;50;-;756.9;75.9;3.1;-3.6;15.6
GSB;189007;-;-;49;-;756.3;44.6;4.6;-3.9;17.5
GSB;189008;-;-;52;-;756.7;171.1;5.8;-6.2;15.8
GSB;189009;-;-;48;-;759.4;23.0;3.1;-6.3;11.5
GSB;189010;-;-;46;-;754.2;72.5;-1.7;-16.0;11.5
GSB;189011;-;-;48;-;746.6;148.2;-6.7;-16.9;5.0
GSB;189012;-;-;33;-;743.6;45.3;-10.2;-18.2;-2.7
GSB;189101;-;-;25;-;745.4;32.2;-11.5;-26.0;-0.2
GSB;189102;-;-;14;-;756.4;4.5;-6.5;-18.7;4.8
GSB;189103;-;-;63;-;744.3;133.4;-8.7;-18.7;4.8
GSB;189104;-;-;58;-;745.8;101.3;-6.1;-17.6;8.0
GSB;189105;-;-;67;-;749.6;262.0;-0.4;-13.8;9.9
GSB;189106;-;-;60;-;755.6;119.8;3.4;-4.6;16.4
GSB;189107;-;-;54;-;756.6;99.4;5.4;-2.0;14.9
GSB;189108;-;-;54;-;756.2;75.2;4.7;-2.4;16.5
GSB;189109;-;-;38;-;759.2;87.5;4.8;-6.9;14.0
GSB;189110;-;-;58;-;752.0;187.3;0.2;-12.6;9.5
GSB;189111;-;-;42;-;747.8;126.0;-4.9;-12.4;7.8
GSB;189112;-;-;39;-;753.4;149.7;-5.9;-20.1;3.0
GSB;189201;-;-;50;-;744.2;71.5;-8.9;-19.8;1.9
GSB;189202;-;-;68;-;742.6;122.2;-8.8;-23.1;0.3
GSB;189203;-;-;51;-;743.9;127.9;-9.1;-23.2;1.9
GSB;189204;-;-;54;-;748.5;70.5;-3.1;-15.5;7.5
GSB;189205;-;-;54;-;753.0;53.4;0.5;-14.2;11.8
GSB;189206;-;-;53;-;756.6;97.7;4.7;-3.7;17.5
GSB;189207;-;-;46;-;756.8;115.3;6.3;-3.9;17.3
GSB;189208;-;-;41;-;758.8;89.7;7.5;-1.5;21.3
GSB;189209;-;-;50;-;758.2;110.0;4.5;-8.5;14.0
GSB;189210;-;-;69;-;748.5;262.5;-2.7;-14.3;4.8
GSB;189211;-;-;37;-;754.1;57.0;-3.1;-9.2;4.8
GSB;189212;-;-;33;-;746.3;56.3;-8.8;-20.0;3.0
