stn;time;gre000m0;hto000m0;nto000m0;prestam0;rre150m0;sre000m0;tre200m0;tre200mn;tre200mx;ure200m0
DAV;194209;-;0;54;846.0;94.7;10380;10.5;0.5;21.0;75.5
DAV;194210;-;0;52;845.7;114.0;9396;6.4;-1.5;18.6;76.2
DAV;194211;-;4;48;842.8;34.2;6558;-3.3;-19.1;11.0;76.6
DAV;194212;-;14;47;842.8;11.9;6246;-4.0;-15.0;8.3;75.8
DAV;194301;-;53;62;837.5;80.4;5058;-5.8;-19.8;6.2;76.2
DAV;194302;-;65;45;846.3;36.3;6978;-4.4;-16.4;7.5;68.4
DAV;194303;-;46;42;842.7;41.6;11562;0.3;-10.3;11.9;64.5
DAV;194304;-;28;56;846.1;129.4;10338;3.2;-11.0;17.2;63.2
DAV;194305;-;1;64;844.9;104.3;10452;8.3;-2.9;20.0;63.4
DAV;194306;-;0;72;846.9;155.4;9348;9.3;0.9;22.3;66.6
DAV;194307;-;0;61;845.8;113.5;11184;12.5;1.5;24.1;62.9
DAV;194308;-;0;46;847.4;54.8;13590;13.8;1.8;26.4;58.9
DAV;194309;-;0;68;845.5;137.5;8124;9.7;-0.3;24.2;70.7
DAV;194310;-;0;42;844.4;0.0;10878;5.7;-3.5;15.7;66.4
DAV;194311;-;7;65;838.6;38.5;5172;-2.4;-12.2;12.4;71.1
DAV;194312;-;29;53;843.1;21.8;4626;-4.8;-16.2;5.3;71.8
DAV;194401;-;55;49;847.6;74.7;7104;-5.4;-20.0;4.4;73.5
DAV;194402;-;107;60;833.7;130.6;5940;-8.2;-21.4;6.1;69.1
DAV;194403;-;127;76;836.9;126.3;6150;-5.8;-17.4;5.5;69.7
DAV;194404;-;61;67;843.1;19.1;9288;3.3;-11.8;14.7;61.3
DAV;194405;-;0;61;844.3;44.2;11286;7.2;-5.5;22.7;60.0
DAV;194406;-;0;74;841.7;96.8;9192;9.9;0.6;21.1;62.4
DAV;194407;-;0;69;844.3;143.0;10152;12.2;2.4;24.7;72.4
DAV;194408;-;0;60;847.3;75.1;11514;15.0;5.3;28.5;73.6
DAV;194409;-;0;67;846.5;119.2;7728;8.4;-2.4;21.2;83.0
DAV;194410;-;1;71;837.6;84.3;5286;3.1;-8.4;13.8;83.1
DAV;194411;-;37;73;837.6;204.8;3810;-2.7;-14.6;6.6;82.6
DAV;194412;-;66;46;839.0;67.5;6078;-8.0;-22.6;2.6;78.0
DAV;194501;-;81;52;832.1;45.0;4458;-11.8;-24.8;3.5;73.0
DAV;194502;-;126;60;847.8;102.6;5598;-2.5;-11.8;8.0;75.0
DAV;194503;-;149;65;848.5;185.1;8484;-1.1;-12.4;9.0;74.3
DAV;194504;-;76;54;843.6;69.5;10572;3.1;-7.8;13.0;64.1
DAV;194505;-;4;52;843.2;108.1;12432;8.6;-7.4;22.0;59.6
DAV;194506;-;0;53;848.3;62.1;13818;12.4;-0.9;23.3;59.6
DAV;194507;-;0;44;846.6;71.7;15306;14.1;0.7;25.7;62.5
DAV;194508;-;0;63;842.7;124.6;10134;11.6;1.3;23.8;67.7
DAV;194509;-;0;55;846.7;94.6;9864;8.9;-0.1;20.7;75.8
DAV;194510;-;0;48;846.4;54.8;7674;3.1;-3.3;13.7;72.3
DAV;194511;-;14;45;840.0;36.4;6432;-2.8;-13.6;11.3;71.8
DAV;194512;-;37;69;836.3;80.3;2388;-5.0;-19.0;5.5;81.7
DAV;194601;-;60;39;842.9;37.8;6792;-7.5;-23.6;5.5;76.1
DAV;194602;-;129;79;840.1;202.3;2856;-3.6;-16.4;7.7;84.4
DAV;194603;-;113;53;837.9;12.5;9738;-0.6;-13.6;10.0;76.9
DAV;194604;-;3;44;842.8;13.6;12228;5.2;-4.5;15.2;71.1
DAV;194605;-;0;68;839.5;88.7;8406;8.8;-0.5;17.4;72.2
DAV;194606;-;0;70;844.8;195.7;7140;9.8;-0.7;23.5;77.4
DAV;194607;-;0;56;847.8;128.4;13806;13.6;2.7;25.0;72.5
DAV;194608;-;0;63;844.6;134.1;11700;12.0;0.8;26.0;76.8
DAV;194609;-;0;48;846.9;42.2;11292;10.2;0.2;19.5;76.4
DAV;194610;-;0;55;842.0;34.4;8226;3.3;-7.7;17.0;78.6
DAV;194611;-;1;61;838.3;40.4;5868;-1.0;-9.2;9.0;80.0
DAV;194612;-;36;62;836.5;45.4;3564;-6.5;-18.0;3.7;84.2
DAV;194701;-;58;55;837.6;49.4;5682;-9.5;-25.5;3.5;79.7
DAV;194702;-;71;60;828.3;21.8;5088;-5.6;-18.0;6.0;78.5
DAV;194703;-;59;77;834.5;101.4;5136;0.4;-19.0;12.8;78.0
DAV;194704;-;20;47;846.7;37.7;13068;5.1;-7.5;18.0;67.4
DAV;194705;-;0;67;843.3;65.2;10644;10.0;0.5;21.6;69.3
DAV;194706;-;0;60;846.0;163.0;12798;12.5;0.8;26.0;69.7
DAV;194707;-;0;46;846.6;159.8;14262;14.4;4.0;26.2;70.1
DAV;194708;-;0;48;846.6;114.1;14388;13.7;3.2;26.0;70.1
DAV;194709;-;0;42;848.0;27.4;11106;10.4;0.2;22.5;71.3
DAV;194710;-;0;46;845.9;26.7;9498;5.1;-4.8;18.0;74.7
DAV;194711;-;5;78;840.8;159.5;3294;0.4;-15.5;10.5;85.8
DAV;194712;-;43;78;836.7;121.9;2406;-5.5;-19.6;6.0;82.7
DAV;194801;-;83;74;833.3;100.3;4260;-3.0;-17.3;5.5;80.9
DAV;194802;-;136;75;842.3;179.7;5310;-5.1;-24.4;6.5;80.0
DAV;194803;-;105;42;851.2;58.7;12546;0.4;-9.5;10.5;72.5
DAV;194804;-;54;59;839.5;54.4;11214;3.4;-8.0;15.2;69.0
DAV;194805;-;0;68;840.8;33.8;11298;9.2;-0.8;19.6;67.3
DAV;194806;-;1;73;843.5;235.9;9204;9.4;0.4;22.0;74.0
DAV;194807;-;0;74;844.9;150.7;7841;9.9;-0.1;23.5;77.5
DAV;194808;-;0;66;844.9;143.6;10356;12.0;1.8;22.7;74.8
DAV;194809;-;0;50;846.4;50.6;11814;9.0;-1.5;20.0;71.8
DAV;194810;-;0;58;844.8;27.4;8484;4.9;-5.0;18.0;78.8
DAV;194811;-;0;53;848.6;8.7;6624;0.6;-8.5;12.0;72.5
DAV;194812;-;8;41;845.7;26.5;6792;-4.0;-13.8;7.5;62.7
DAV;194901;-;53;55;845.8;120.2;5424;-5.3;-18.5;3.7;73.7
DAV;194902;-;62;33;849.2;17.9;9402;-5.5;-24.2;6.5;54.8
DAV;194903;-;83;60;839.8;66.7;9060;-4.1;-24.5;9.0;67.0
DAV;194904;-;25;59;844.9;82.0;11400;5.2;-8.7;17.8;65.7
DAV;194905;-;0;80;839.7;59.2;7284;7.3;-4.0;20.5;69.5
DAV;194906;-;0;61;845.2;88.7;12996;10.7;0.8;21.0;64.4
DAV;194907;-;0;52;847.5;111.6;14376;13.3;1.0;25.8;63.6
DAV;194908;-;0;63;848.4;88.4;10410;12.5;1.5;25.0;70.4
DAV;194909;-;0;51;848.2;80.2;12012;11.4;2.5;22.8;71.5
DAV;194910;-;1;53;846.8;43.5;9252;6.1;-7.0;16.8;77.0
DAV;194911;-;13;70;835.1;53.4;4386;-1.7;-10.8;10.7;78.9
DAV;194912;-;43;56;840.2;77.9;5094;-3.7;-14.6;5.6;79.4
DAV;195001;-;97;59;841.4;118.1;5658;-6.9;-21.5;4.0;77.9
DAV;195002;-;112;70;838.8;103.7;4494;-3.3;-14.0;6.0;74.0
DAV;195003;-;94;45;843.1;8.3;11760;-1.3;-15.8;9.0;71.8
DAV;195004;-;55;71;835.2;101.6;7392;1.1;-12.3;13.7;70.8
DAV;195005;-;2;60;843.6;71.3;12594;8.8;-0.3;22.3;65.3
DAV;195006;-;0;52;847.4;94.9;13518;13.0;1.9;25.5;65.4
DAV;195007;-;0;57;846.6;151.5;14448;14.4;3.7;26.7;67.5
DAV;195008;-;0;64;844.8;141.6;10140;12.6;2.9;23.8;73.8
DAV;195009;-;0;72;844.1;114.6;6996;8.2;-1.7;20.8;78.0
DAV;195010;-;0;52;844.9;12.5;8826;3.8;-10.3;16.6;75.7
DAV;195011;-;33;75;837.4;159.7;3474;-1.6;-11.5;8.2;82.6
DAV;195012;-;59;68;831.0;33.1;2460;-7.5;-18.0;5.8;79.7
DAV;195101;-;111;72;835.9;236.6;4188;-5.1;-15.0;3.1;81.5
DAV;195102;-;143;72;832.9;79.9;4446;-4.4;-15.3;5.1;77.5
DAV;195103;-;134;74;833.3;80.2;5562;-3.3;-18.9;7.2;74.5
DAV;195104;-;113;58;840.9;41.6;9840;1.5;-10.0;11.6;69.6
DAV;195105;-;17;73;838.5;37.2;7110;6.8;-4.8;21.5;67.2
DAV;195106;-;0;68;844.4;139.0;8766;10.5;1.0;24.0;70.4
DAV;195107;-;0;55;847.2;115.2;13206;13.1;4.0;25.0;71.1
DAV;195108;-;0;59;844.6;162.7;11316;12.1;3.0;24.6;76.4
DAV;195109;-;0;60;845.8;49.7;10530;10.1;-0.8;21.0;80.5
DAV;195110;-;0;55;843.1;6.3;9486;4.0;-4.5;15.6;70.2
DAV;195111;-;10;81;837.1;140.8;2808;1.0;-9.3;12.0;81.4
DAV;195112;-;27;47;844.0;30.1;6276;-3.8;-15.8;4.8;67.0
DAV;195201;-;56;62;835.6;70.9;4404;-7.6;-20.5;2.2;75.5
DAV;195202;-;86;68;837.7;78.5;5208;-7.2;-19.2;4.7;76.3
DAV;195203;-;84;72;836.7;75.0;6504;-0.4;-14.8;10.7;73.6
DAV;195204;-;37;66;842.3;25.5;9360;4.4;-10.8;16.2;70.0
DAV;195205;-;0;68;843.3;64.2;9822;7.7;-2.7;18.2;65.0
DAV;195206;-;0;61;846.9;101.7;11826;12.0;3.0;23.7;65.5
DAV;195207;-;0;52;847.5;90.0;15066;15.2;4.7;27.7;64.7
DAV;195208;-;0;57;845.1;136.7;11460;12.8;2.0;25.0;70.2
DAV;195209;-;0;68;841.6;150.8;7212;5.5;-4.2;16.5;78.0
DAV;195210;-;0;75;840.9;118.5;3630;2.9;-6.5;13.6;78.7
DAV;195211;-;61;73;836.0;200.5;3858;-4.1;-16.4;6.4;81.0
DAV;195212;-;78;66;835.6;94.1;3306;-6.1;-16.6;3.2;78.3
DAV;195301;-;91;48;838.8;20.2;6630;-9.4;-19.3;6.7;71.5
DAV;195302;-;111;55;838.1;42.1;7302;-7.3;-20.5;7.0;68.7
DAV;195303;-;97;33;849.3;4.9;13962;-1.7;-17.0;11.8;66.2
DAV;195304;-;21;64;839.6;52.5;9042;3.8;-4.9;14.0;67.3
DAV;195305;-;0;61;843.1;50.3;11562;8.2;-8.0;22.6;63.7
DAV;195306;-;0;83;840.6;191.5;4770;9.1;-3.5;20.0;75.0
DAV;195307;-;0;59;845.8;152.3;10866;12.7;2.0;24.3;68.7
DAV;195308;-;0;57;848.0;82.0;10980;11.7;0.9;22.7;70.8
DAV;195309;-;0;57;845.8;74.8;9198;9.8;-0.8;22.5;73.9
DAV;195310;-;1;63;844.9;68.4;6990;5.8;-7.7;16.3;77.1
DAV;195311;-;0;30;848.6;3.9;9156;0.0;-7.0;8.5;60.0
DAV;195312;-;5;52;845.6;33.0;5274;-1.7;-17.5;10.0;76.7
DAV;195401;-;73;74;836.3;198.4;3636;-8.9;-21.8;3.2;80.8
DAV;195402;-;83;62;832.8;28.1;5274;-5.8;-23.0;6.5;75.4
DAV;195403;-;85;60;835.6;32.9;8982;-0.8;-17.3;10.0;73.2
DAV;195404;-;39;83;840.4;52.8;6126;1.0;-7.2;11.3;81.0
DAV;195405;-;3;74;840.3;113.9;7848;5.8;-3.2;18.1;73.8
DAV;195406;-;0;75;843.9;133.1;7404;10.7;1.0;22.4;74.9
DAV;195407;-;0;73;843.5;167.1;7554;9.6;0.5;23.5;74.2
DAV;195408;-;0;67;843.2;201.9;8208;10.4;1.7;22.8;74.3
DAV;195409;-;0;58;846.1;114.5;9630;9.1;-5.0;23.0;76.2
DAV;195410;-;0;57;845.5;70.5;8280;4.1;-4.5;17.2;79.0
DAV;195411;-;2;55;841.2;21.8;6354;-0.4;-13.3;11.2;74.8
DAV;195412;-;56;63;840.2;254.5;4272;-3.8;-14.0;6.7;83.0
DAV;195501;-;90;59;835.4;57.3;5628;-4.2;-18.6;6.5;73.1
DAV;195502;-;131;81;828.7;144.0;2970;-5.9;-18.0;6.0;81.0
DAV;195503;-;124;53;835.9;10.5;10242;-4.1;-18.5;12.0;74.5
DAV;195504;-;84;55;844.0;72.2;11334;1.3;-8.5;15.0;68.1
DAV;195505;-;5;64;843.3;111.7;11718;5.8;-4.0;18.7;66.4
DAV;195506;-;0;76;844.4;116.1;8694;10.4;-1.2;21.5;73.4
DAV;195507;-;0;75;844.9;134.4;7836;11.6;3.3;24.2;81.8
DAV;195508;-;0;65;845.9;73.5;9006;10.8;1.0;20.0;78.7
DAV;195509;-;0;59;845.2;71.6;10326;8.1;-2.0;18.2;82.5
DAV;195510;-;1;57;841.5;61.9;8400;2.6;-7.8;14.5;78.2
DAV;195511;-;2;50;842.4;15.1;6276;-1.9;-17.8;13.4;71.5
DAV;195512;-;22;67;838.7;72.7;3684;-2.3;-10.5;6.8;77.1
DAV;195601;-;50;57;837.6;87.1;5316;-5.2;-17.6;3.7;74.0
DAV;195602;-;85;43;832.4;17.6;8100;-14.7;-30.2;3.0;71.5
DAV;195603;-;93;64;839.3;81.0;8412;-2.6;-20.9;9.5;71.0
DAV;195604;-;36;73;835.8;25.2;7104;1.0;-12.4;11.8;70.2
DAV;195605;-;1;59;846.6;83.6;11394;7.2;-3.7;22.6;70.1
DAV;195606;-;2;79;845.0;123.5;6288;7.8;-2.5;20.0;75.8
DAV;195607;-;0;66;845.6;146.6;12534;12.3;2.5;24.2;70.3
DAV;195608;-;0;72;843.2;167.4;10098;10.9;1.0;25.0;76.2
DAV;195609;-;0;46;847.0;115.2;11412;10.0;1.6;19.2;75.3
DAV;195610;-;9;51;845.9;88.5;8358;2.0;-9.6;17.5;78.1
DAV;195611;-;21;71;840.7;46.2;4686;-3.5;-12.2;5.9;77.9
DAV;195612;-;34;50;844.9;8.3;5538;-5.7;-20.1;4.6;77.8
DAV;195701;-;48;55;844.1;46.6;5214;-6.1;-18.1;4.4;77.4
DAV;195702;-;64;69;837.8;82.3;5610;-1.7;-14.5;9.2;75.4
DAV;195703;-;61;53;842.4;45.0;10848;1.6;-14.8;12.0;71.2
DAV;195704;-;3;67;841.0;37.0;8454;2.9;-9.1;14.3;70.8
DAV;195705;-;0;80;839.8;64.7;7080;4.7;-9.2;17.3;74.1
DAV;195706;-;0;69;845.7;138.6;10212;11.7;0.0;24.2;69.4
DAV;195707;-;0;68;845.6;209.6;9876;12.0;3.5;28.3;73.3
DAV;195708;-;0;67;845.1;136.6;11094;10.8;2.5;22.0;73.9
DAV;195709;-;0;65;844.6;81.9;8928;7.7;-1.8;22.0;76.8
DAV;195710;-;0;41;845.5;14.2;10188;4.6;-4.9;17.1;74.7
DAV;195711;-;0;47;841.9;39.2;7086;0.5;-7.9;10.3;76.3
DAV;195712;-;12;42;839.1;29.1;7230;-4.9;-14.6;6.5;74.2
DAV;195801;-;50;55;837.9;91.3;6288;-6.7;-20.1;3.0;76.8
DAV;195802;-;58;77;838.6;126.6;4272;-2.7;-18.5;8.8;77.5
DAV;195803;-;80;68;833.0;42.0;8574;-5.2;-20.2;8.2;72.2
DAV;195804;-;59;69;838.0;62.7;8532;0.2;-9.7;10.7;70.4
DAV;195805;-;5;62;845.5;47.5;11286;9.5;-2.2;21.4;64.0
DAV;195806;-;0;75;842.8;136.6;10476;10.1;1.0;22.0;68.7
DAV;195807;-;0;72;845.6;171.6;11232;12.8;1.2;24.5;73.4
DAV;195808;-;0;63;845.5;131.1;11508;12.7;1.5;26.6;70.9
DAV;195809;-;0;52;847.2;77.4;12138;10.5;-0.9;21.3;72.8
DAV;195810;-;21;60;846.5;188.1;6660;3.0;-9.3;18.2;86.4
DAV;195811;-;26;62;842.7;18.9;6186;-0.9;-8.5;7.7;82.7
DAV;195812;-;35;61;833.8;62.4;3845;-3.7;-13.5;5.3;83.2
DAV;195901;-;75;60;837.6;58.4;5106;-6.5;-19.0;5.7;78.7
DAV;195902;-;73;25;851.5;24.3;10194;-3.5;-14.0;8.3;72.9
DAV;195903;-;56;66;841.1;30.3;6942;1.4;-8.4;11.6;77.2
DAV;195904;-;9;52;838.1;33.1;11352;3.8;-6.7;16.8;66.1
DAV;195905;-;3;69;841.5;74.3;11040;7.6;-4.8;18.5;70.0
DAV;195906;-;0;82;846.4;100.3;6570;10.3;0.5;20.2;76.8
DAV;195907;-;0;57;847.3;101.8;12360;13.4;3.7;24.5;71.9
DAV;195908;-;0;67;846.4;47.5;9642;11.6;2.0;21.6;76.9
DAV;195909;-;0;46;846.6;33.6;12264;10.2;2.4;19.7;74.4
DAV;195910;-;2;43;844.5;56.7;9732;4.3;-8.0;15.3;73.4
DAV;195911;-;26;53;839.5;46.7;5850;-2.2;-10.6;7.3;79.6
DAV;195912;-;42;65;834.2;84.2;4140;-3.7;-12.4;6.1;84.3
DAV;196001;-;71;65;838.2;46.1;4104;-5.9;-25.7;6.9;80.0
DAV;196002;-;73;64;836.0;44.6;5064;-3.2;-18.5;10.0;77.9
DAV;196003;-;74;72;836.4;48.0;7044;0.1;-9.0;10.5;74.3
DAV;196004;-;15;70;840.8;37.9;10104;2.6;-4.9;13.8;70.1
DAV;196005;-;0;64;843.9;89.6;12858;8.6;-4.0;20.5;64.8
DAV;196006;-;0;68;846.5;96.4;10422;11.5;1.5;22.2;68.6
DAV;196007;-;0;74;844.4;166.7;9378;10.7;2.1;22.6;71.8
DAV;196008;-;0;63;844.2;212.7;10620;11.2;3.3;24.8;73.4
DAV;196009;-;0;66;843.2;197.8;8064;7.6;-0.4;19.1;76.7
DAV;196010;-;8;77;837.0;155.3;5712;3.0;-6.0;17.4;80.1
DAV;196011;-;8;72;838.9;59.3;4674;0.2;-9.5;10.9;76.9
DAV;196012;-;17;69;833.8;38.1;4164;-4.7;-17.3;5.7;78.8
DAV;196101;-;43;64;838.6;36.9;4872;-5.3;-14.0;5.4;75.5
DAV;196102;-;94;50;847.1;139.8;6480;-2.0;-10.5;8.2;77.3
DAV;196103;-;71;40;848.2;44.2;11946;-0.6;-13.8;11.5;68.0
DAV;196104;-;12;74;838.9;45.4;7644;5.6;-2.0;15.3;71.5
DAV;196105;-;2;74;841.1;135.6;9240;5.7;-4.9;19.4;70.3
DAV;196106;-;0;65;845.4;98.6;11616;11.7;0.9;23.5;68.8
DAV;196107;-;0;67;845.5;83.4;11976;11.3;1.8;23.5;68.3
DAV;196108;-;0;48;848.1;97.2;14160;12.0;1.3;24.7;67.3
DAV;196109;-;0;43;848.4;14.0;12810;12.3;1.0;23.3;66.5
DAV;196110;-;2;57;842.9;49.8;9300;5.3;-7.3;17.3;73.6
DAV;196111;-;2;56;837.8;23.8;6108;-0.3;-10.2;11.3;71.1
DAV;196112;-;5;59;838.5;71.3;5064;-3.3;-16.1;9.0;76.3
DAV;196201;-;32;70;838.7;99.2;5748;-4.4;-25.1;5.4;78.2
DAV;196202;-;91;67;837.9;138.9;5982;-6.0;-21.1;5.8;81.9
DAV;196203;-;90;75;829.2;47.3;7878;-5.0;-16.1;10.0;74.1
DAV;196204;-;75;69;837.2;72.3;9768;1.0;-12.6;16.0;68.4
DAV;196205;-;5;77;838.7;100.3;9696;4.5;-10.6;19.9;72.2
DAV;196206;-;0;63;844.4;42.5;13008;9.0;-3.4;24.0;65.8
DAV;196207;-;0;71;842.7;67.2;13014;11.1;-0.4;27.2;69.0
DAV;196208;-;0;49;844.9;82.3;16182;12.9;1.6;25.6;70.2
DAV;196209;-;0;55;842.5;96.1;11508;8.2;-5.2;24.0;72.4
DAV;196210;-;0;40;842.9;12.1;11142;4.4;-7.4;21.2;76.0
DAV;196211;-;7;67;834.3;35.1;6000;-2.6;-17.5;12.6;72.5
DAV;196212;-;55;55;833.7;161.8;4992;-7.3;-23.0;4.6;74.4
DAV;196301;-;79;70;832.9;32.9;4764;-10.3;-27.5;5.1;77.5
DAV;196302;-;83;54;827.3;12.1;6984;-8.6;-22.4;5.5;68.4
DAV;196303;-;85;68;836.1;62.7;7704;-2.2;-15.8;12.0;67.7
DAV;196304;-;60;81;835.5;56.1;6864;3.0;-8.9;14.1;67.3
DAV;196305;-;1;78;839.1;68.4;8604;5.9;-3.1;18.8;74.0
DAV;196306;-;0;79;839.9;120.2;9126;10.0;0.6;24.6;78.1
DAV;196307;-;0;61;844.5;120.4;13164;12.9;3.1;24.5;75.7
DAV;196308;-;0;71;840.0;206.9;10902;10.9;-0.3;26.2;77.1
DAV;196309;-;0;67;843.2;60.9;7764;8.8;-0.2;21.5;81.5
DAV;196310;-;0;48;843.6;44.0;10116;4.1;-4.5;17.3;73.0
DAV;196311;-;12;77;835.4;127.1;4770;1.0;-9.9;11.5;80.1
DAV;196312;-;29;45;836.3;16.7;7074;-6.5;-20.3;5.8;70.8
DAV;196401;-;33;30;845.9;11.1;8634;-5.3;-13.1;4.7;61.1
DAV;196402;-;48;70;836.9;28.1;5892;-3.2;-18.0;9.7;71.2
DAV;196403;-;37;80;831.9;43.9;5292;-1.3;-13.6;11.5;75.9
DAV;196404;-;10;71;837.8;73.4;9030;3.3;-5.3;15.2;69.6
DAV;196405;-;0;74;842.3;49.8;11484;8.4;-2.7;20.8;65.6
DAV;196406;-;0;72;842.5;77.8;11112;11.5;1.5;23.5;68.7
DAV;196407;-;0;58;845.8;92.0;13770;13.1;1.2;25.6;68.5
DAV;196408;-;0;60;842.6;137.8;11244;10.7;0.4;26.2;76.8
DAV;196409;-;0;47;845.7;55.1;11784;8.8;-4.1;22.8;73.7
DAV;196410;-;14;83;838.5;107.2;4728;2.2;-6.8;18.0;83.0
DAV;196411;-;9;71;840.5;117.0;4824;0.9;-6.6;10.5;79.9
DAV;196412;-;51;64;834.8;63.1;5064;-5.5;-17.5;5.7;81.4
DAV;196501;-;62;83;833.4;37.9;3396;-4.3;-16.6;8.5;78.4
DAV;196502;-;77;57;836.4;37.6;6906;-9.4;-22.3;3.3;75.5
DAV;196503;-;80;69;837.1;64.7;6906;-2.3;-19.2;12.1;74.9
DAV;196504;-;47;76;833.9;70.2;6510;0.3;-8.5;10.9;74.5
DAV;196505;-;7;81;838.8;115.6;7494;5.3;-2.9;18.9;73.0
DAV;196506;-;0;75;842.0;153.7;10122;10.2;0.3;25.2;71.4
DAV;196507;-;0;73;841.0;136.0;10536;11.0;-1.1;24.5;74.4
DAV;196508;-;0;64;842.2;139.8;11610;10.3;1.9;26.2;75.5
DAV;196509;-;0;67;839.2;209.7;8298;6.6;-1.8;19.5;78.4
DAV;196510;-;0;34;843.9;3.1;12210;5.3;-4.3;17.9;67.8
DAV;196511;-;18;81;832.0;83.1;3678;-1.3;-18.1;17.5;83.2
DAV;196512;-;76;81;831.7;192.2;2370;-4.3;-15.6;6.0;87.2
DAV;196601;-;94;64;832.7;46.1;5436;-7.5;-24.2;8.1;80.7
DAV;196602;-;85;85;832.7;59.2;4548;0.0;-12.4;11.2;77.0
DAV;196603;-;99;74;838.3;95.5;8028;-3.4;-13.5;8.5;78.7
DAV;196604;-;67;69;835.2;50.4;8934;3.2;-7.6;15.0;74.6
DAV;196605;-;2;66;841.1;107.7;12318;6.5;-5.0;19.6;69.6
DAV;196606;-;0;74;842.5;132.4;10422;10.7;-0.5;23.6;71.0
DAV;196607;-;0;72;840.5;204.5;10530;10.2;0.3;23.7;77.9
DAV;196608;-;0;71;841.4;148.1;8814;10.0;-1.6;28.5;78.8
DAV;196609;-;0;54;843.8;64.9;11856;9.8;0.7;23.4;76.5
DAV;196610;-;0;77;836.0;58.2;6270;6.7;-6.3;18.9;79.5
DAV;196611;-;29;77;835.1;87.6;4590;-3.7;-14.0;12.8;78.9
DAV;196612;-;67;77;833.8;125.9;2628;-5.2;-15.3;3.2;86.3
DAV;196701;-;83;68;838.7;48.1;5460;-5.7;-22.5;8.9;78.4
DAV;196702;-;88;61;839.1;65.3;6372;-3.8;-18.3;10.5;70.1
DAV;196703;-;92;71;840.1;143.0;7452;-1.0;-11.3;11.5;75.0
DAV;196704;-;79;67;835.6;62.3;10602;0.8;-12.2;13.4;69.2
DAV;196705;-;10;71;838.5;99.7;10602;6.0;-6.1;23.9;70.5
DAV;196706;-;0;63;843.7;80.7;11076;8.8;-2.7;26.0;71.5
DAV;196707;-;0;58;845.6;144.5;13182;13.6;1.4;25.6;72.3
DAV;196708;-;0;66;843.2;159.6;11268;12.0;2.0;25.0;77.7
DAV;196709;-;0;69;840.8;99.5;8130;8.0;-0.7;23.8;82.1
DAV;196710;-;0;45;842.2;53.1;10482;6.1;-8.7;19.8;71.5
DAV;196711;-;11;57;839.5;70.4;5958;0.8;-9.0;11.1;78.8
DAV;196712;-;18;59;835.6;30.8;5010;-6.4;-21.1;5.9;81.0
DAV;196801;-;93;73;835.1;264.9;4008;-7.0;-22.0;4.0;86.7
DAV;196802;-;117;69;832.7;20.2;6246;-3.2;-13.7;6.1;79.4
DAV;196803;-;121;52;837.6;83.4;9714;-2.1;-17.0;14.4;72.2
DAV;196804;-;60;55;838.1;47.5;11754;3.3;-12.7;19.0;73.2
DAV;196805;-;0;74;838.6;87.4;9882;6.4;-6.4;19.3;68.9
DAV;196806;-;0;75;841.9;88.3;9780;10.1;-0.4;25.4;69.5
DAV;196807;-;0;63;844.1;122.4;11658;11.3;0.3;28.2;71.3
DAV;196808;-;0;75;840.3;116.6;8814;10.2;-0.1;20.8;78.3
DAV;196809;-;0;67;840.6;125.4;9330;7.5;-0.9;20.0;77.1
DAV;196810;-;0;51;844.2;41.4;9474;6.3;-3.2;19.7;72.2
DAV;196811;-;5;62;835.6;68.1;5880;0.5;-12.7;14.7;77.5
DAV;196812;-;17;47;831.5;62.7;6192;-5.3;-20.5;5.7;76.0
DAV;196901;-;50;61;835.7;30.4;5460;-3.9;-20.3;6.2;79.0
DAV;196902;-;64;73;828.2;46.4;5700;-7.2;-17.7;7.3;78.1
DAV;196903;-;56;69;831.9;18.8;7710;-1.2;-10.4;8.7;75.4
DAV;196904;-;25;71;837.0;78.2;8280;2.1;-13.5;17.5;70.6
DAV;196905;-;0;63;838.7;121.0;12084;8.5;-3.8;26.0;68.1
DAV;196906;-;0;78;838.9;156.0;7866;8.4;-1.2;20.2;79.1
DAV;196907;-;0;60;846.5;131.2;13152;13.2;-0.4;24.8;73.2
DAV;196908;-;0;71;841.7;147.5;9666;10.7;-0.6;22.0;77.9
DAV;196909;-;0;55;842.5;38.8;9984;10.1;0.7;22.2;79.0
DAV;196910;-;0;32;845.9;4.6;11310;6.3;-4.0;19.8;69.9
DAV;196911;-;14;62;834.4;111.8;5802;-1.0;-15.5;14.1;79.1
DAV;196912;-;40;51;831.0;33.8;5736;-8.1;-19.8;1.5;80.3
DAV;197001;-;55;66;831.6;40.0;5370;-3.7;-16.5;7.6;76.8
DAV;197002;-;119;86;830.5;226.1;2592;-5.9;-16.6;5.4;83.1
DAV;197003;-;135;77;831.6;84.2;6450;-4.3;-17.8;10.2;78.2
DAV;197004;-;114;83;835.7;103.9;6108;-0.6;-13.8;15.2;76.0
DAV;197005;-;43;78;839.1;90.7;8898;4.8;-4.4;16.9;72.7
DAV;197006;-;0;65;842.6;72.0;11856;11.4;-0.4;22.6;70.4
DAV;197007;-;0;62;842.3;109.9;12090;11.8;0.0;25.4;71.9
DAV;197008;-;0;65;842.0;254.9;10494;11.8;3.0;26.5;80.2
DAV;197009;-;0;48;844.4;77.6;11934;9.6;-1.1;21.4;75.2
DAV;197010;-;11;58;842.6;132.2;8700;3.5;-6.7;19.3;78.9
