stn;time;gre000m0;hto000m0;nto000m0;prestam0;ure200m0;rre150m0;tre200m0;sre000m0;tre200mn;tre200mx
CHM;197111;-;12;78;883.2;89.6;112.7;0.0;-;-11.6;15.6
CHM;197112;-;14;61;893.0;71.9;32.9;1.6;-;-7.2;15.0
CHM;197201;-;9;78;881.1;84.3;28.6;-1.7;-;-10.8;8.4
CHM;197202;-;20;75;880.1;81.9;35.0;0.7;-;-11.0;11.0
CHM;197203;-;6;68;883.2;78.1;40.9;3.1;-;-5.8;13.0
CHM;197204;-;0;85;881.1;85.6;81.1;3.0;-;-6.2;16.0
CHM;197205;-;0;85;884.7;83.1;80.5;7.1;-;-0.7;17.6
CHM;197206;-;0;74;887.2;81.0;157.1;10.1;-;2.2;21.2
CHM;197207;-;0;71;890.0;81.3;82.2;13.2;-;3.7;25.0
CHM;197208;-;0;69;890.0;80.2;69.3;12.7;-;3.4;24.2
CHM;197209;-;0;54;888.4;80.2;20.8;7.7;-;-0.4;19.2
CHM;197210;-;0;51;888.2;78.6;41.7;5.4;-;-5.6;16.6
CHM;197211;-;4;64;888.1;87.9;207.7;2.4;-;-9.0;14.5
CHM;197212;-;7;46;890.9;71.1;56.8;0.6;-;-7.0;9.0
CHM;197301;-;14;70;888.5;83.9;56.2;-2.4;-;-14.0;7.4
CHM;197302;-;80;74;882.9;88.5;95.2;-3.9;-;-11.0;7.5
CHM;197303;-;96;68;889.5;76.7;14.2;-0.4;-;-10.4;11.8
CHM;197304;-;12;76;883.6;81.7;95.8;0.8;-;-6.6;15.2
CHM;197305;-;0;69;888.2;77.4;126.2;9.2;-;0.7;19.4
CHM;197306;-;0;70;890.1;79.7;118.5;12.2;-;3.0;23.6
CHM;197307;-;0;69;887.7;81.4;145.8;13.3;-;5.0;24.6
CHM;197308;-;0;59;892.1;79.2;59.1;15.7;-;6.3;24.7
CHM;197309;-;0;45;889.5;77.6;49.8;12.1;-;1.4;24.6
CHM;197310;-;0;61;888.9;80.0;109.3;5.5;-;-4.4;18.2
CHM;197311;-;2;56;890.8;79.9;88.9;1.7;-;-9.6;14.6
CHM;197312;-;17;66;884.3;76.6;74.1;-1.6;-;-17.0;7.6
CHM;197401;-;6;69;889.1;85.2;71.6;0.5;-;-6.2;9.7
CHM;197402;-;12;84;879.8;84.7;92.9;-0.8;-;-7.0;9.6
CHM;197403;-;11;81;883.3;77.8;63.5;3.0;-;-6.0;16.6
CHM;197404;-;0;63;881.7;68.0;25.4;4.8;-;-4.4;14.9
CHM;197405;-;0;73;884.9;74.1;128.2;7.4;-;-1.5;19.2
CHM;197406;-;0;65;887.2;73.1;143.4;10.4;-;1.6;21.6
CHM;197407;-;0;53;890.7;65.1;50.1;13.4;-;4.2;24.4
CHM;197408;-;0;56;890.2;70.9;64.3;14.8;-;4.8;28.8
CHM;197409;-;0;69;886.9;79.1;126.6;9.8;-;0.1;21.4
CHM;197410;-;9;86;882.3;89.9;193.0;0.1;-;-4.8;7.6
CHM;197411;-;14;83;885.0;86.1;134.9;0.9;-;-5.6;10.6
CHM;197412;-;12;78;892.2;85.1;116.4;0.3;-;-8.5;8.0
CHM;197501;-;2;59;888.8;77.7;125.9;1.4;-;-5.2;8.6
CHM;197502;-;0;46;889.4;70.5;7.0;0.1;-;-7.9;11.6
CHM;197503;-;7;88;877.6;85.9;79.0;-1.0;-;-8.0;8.4
CHM;197504;-;14;66;885.0;76.0;73.2;3.3;-;-7.0;16.6
CHM;197505;-;0;76;885.3;75.7;65.5;8.2;-;-1.0;22.1
CHM;197506;-;0;70;888.4;75.4;115.2;10.3;-;0.0;22.6
CHM;197507;-;0;55;890.1;72.2;93.4;14.2;-;4.5;26.0
CHM;197508;-;0;65;890.4;76.8;192.7;14.3;-;5.3;24.5
CHM;197509;-;0;64;889.8;77.5;166.3;12.4;-;4.2;25.6
CHM;197510;-;0;50;890.4;74.9;29.6;5.6;-;-2.1;17.6
CHM;197511;-;3;81;885.4;88.5;175.4;0.7;-;-9.2;11.3
CHM;197512;-;6;65;889.6;83.7;25.2;-2.1;-;-12.6;10.3
CHM;197601;-;11;71;887.8;80.2;55.9;-1.9;-;-16.4;12.2
CHM;197602;-;30;55;887.0;71.5;49.1;0.5;-;-9.6;11.2
CHM;197603;-;3;49;885.6;71.4;38.7;-0.1;-;-10.9;14.4
CHM;197604;-;1;49;883.8;66.0;32.4;4.1;-;-5.0;16.9
CHM;197605;-;0;58;887.6;64.8;52.7;9.6;-;-1.2;21.5
CHM;197606;-;0;36;891.7;53.7;19.1;15.0;-;2.0;25.9
CHM;197607;-;0;64;889.5;66.6;112.7;15.4;-;5.9;27.0
CHM;197608;-;0;53;890.4;64.1;57.2;13.1;-;5.4;21.7
CHM;197609;-;0;65;887.4;78.0;107.9;9.1;-;2.2;18.4
CHM;197610;-;0;70;880.9;79.0;93.6;7.6;-;1.0;18.6
CHM;197611;-;0;80;885.9;89.6;72.4;0.7;-;-5.0;10.0
CHM;197612;-;31;66;878.7;85.5;133.3;-2.7;-;-14.0;7.1
CHM;197701;-;50;79;881.6;87.0;121.7;-1.7;-;-8.6;7.5
CHM;197702;-;19;81;880.7;85.4;185.3;0.6;-;-9.0;9.4
CHM;197703;-;1;69;888.3;76.0;50.6;3.6;-;-7.4;15.5
CHM;197704;-;6;80;884.9;81.6;175.1;2.1;-;-7.7;17.0
CHM;197705;-;0;71;884.8;78.3;68.5;7.6;-;-0.3;19.0
CHM;197706;-;0;70;886.4;76.8;167.2;10.7;-;3.8;22.9
CHM;197707;-;0;61;887.4;75.7;233.5;13.1;-;6.0;22.7
CHM;197708;-;0;66;886.7;78.9;142.1;12.3;-;6.4;20.6
CHM;197709;-;0;50;892.3;78.7;14.0;9.6;-;0.6;21.6
CHM;197710;-;0;58;889.7;76.1;75.0;8.9;-;1.6;18.5
CHM;197711;-;25;76;883.6;82.2;127.9;0.8;-;-9.8;16.3
CHM;197712;-;29;61;888.2;74.6;108.5;0.3;-;-9.6;10.3
CHM;197801;-;30;79;881.3;83.8;103.4;-2.5;-;-8.4;6.6
CHM;197802;-;121;86;876.1;87.2;140.8;-2.4;-;-11.0;10.0
CHM;197803;-;28;80;883.4;80.0;149.3;1.0;-;-6.4;11.5
CHM;197804;-;1;69;879.2;77.9;67.4;2.7;-;-5.2;11.6
CHM;197805;-;0;74;884.4;80.4;135.2;6.8;-;-0.4;18.0
CHM;197806;-;0;69;887.1;71.7;101.0;10.6;-;2.0;22.0
CHM;197807;-;0;66;889.6;74.6;136.0;12.9;-;4.6;24.4
CHM;197808;-;0;60;890.5;75.3;165.9;12.3;-;3.4;22.7
CHM;197809;-;0;49;891.2;73.3;53.3;10.7;-;2.2;21.4
CHM;197810;-;0;49;892.0;74.9;31.9;6.8;-;-1.0;19.2
CHM;197811;-;1;46;894.4;66.9;9.6;2.8;-;-9.0;14.4
CHM;197812;-;11;84;877.7;79.8;184.3;-0.2;-;-9.0;11.8
CHM;197901;-;22;79;880.0;82.6;118.8;-4.9;-;-17.6;7.0
CHM;197902;-;10;83;878.3;86.4;125.7;-1.2;-;-10.0;6.6
CHM;197903;-;3;86;879.9;85.8;150.8;0.9;-;-5.3;10.2
CHM;197904;-;2;78;882.3;75.5;57.0;2.2;-;-5.0;13.6
CHM;197905;-;0;70;888.2;68.3;93.4;8.3;-;-5.2;22.7
CHM;197906;-;0;76;890.0;77.4;84.9;12.4;-;2.3;21.6
CHM;197907;-;0;64;892.1;68.9;37.4;14.0;-;4.2;26.7
CHM;197908;-;0;70;888.3;74.8;115.9;12.4;-;3.3;24.8
CHM;197909;-;0;61;891.6;77.6;65.5;11.0;-;1.6;21.1
CHM;197910;-;0;70;884.9;77.3;126.2;8.5;-;0.6;21.3
CHM;197911;-;6;75;886.1;79.5;143.7;1.2;-;-6.0;15.9
CHM;197912;-;12;86;884.3;80.4;162.0;0.5;-;-7.4;13.6
CHM;198001;-;49;80;882.8;84.7;114.7;-3.8;-;-12.4;5.7
CHM;198002;-;15;66;888.6;78.9;71.4;0.3;-;-7.7;8.7
CHM;198003;-;6;78;879.8;79.6;116.4;0.7;-;-6.2;8.3
CHM;198004;-;4;76;885.8;76.3;52.3;1.9;-;-5.6;12.4
CHM;198005;-;0;73;882.9;73.3;112.0;6.8;-;0.2;17.3
CHM;198006;-;0;80;886.7;79.4;172.3;9.6;-;2.0;23.2
CHM;198007;-;0;74;887.6;75.5;126.8;11.5;-;4.3;23.7
CHM;198008;-;0;63;890.6;75.7;90.2;14.2;-;4.7;26.0
CHM;198009;-;0;43;892.8;70.9;39.5;12.5;-;4.4;21.0
CHM;198010;-;0;71;884.4;77.3;142.8;5.6;-;-2.0;17.0
CHM;198011;-;4;79;884.9;76.9;52.6;0.4;-;-9.0;13.0
CHM;198012;-;43;69;887.7;73.4;85.1;-2.7;-;-15.2;7.6
CHM;198101;-;88;68;888.2;76.8;123.9;-3.9;-;-13.0;5.4
CHM;198102;-;88;61;885.7;74.3;56.8;-3.8;-;-12.0;8.5
CHM;198103;-;38;85;882.2;79.6;128.1;3.3;-;-6.6;15.4
CHM;198104;-;0;74;885.6;70.7;14.3;5.7;-;-5.0;16.4
CHM;198105;-;1;84;883.8;75.7;161.1;8.0;-;-1.6;20.7
CHM;198106;-;0;73;889.8;72.7;59.1;11.8;-;2.7;24.3
CHM;198107;-;0;76;890.6;76.5;118.6;12.9;-;5.2;24.2
CHM;198108;-;0;55;891.6;67.0;34.6;14.7;-;5.7;25.6
CHM;198109;-;0;79;889.0;80.2;124.0;11.3;-;4.0;20.4
CHM;198110;-;1;85;885.1;85.3;223.1;5.7;-;-2.4;17.4
CHM;198111;-;3;59;893.3;78.6;71.7;2.1;-;-8.5;17.4
CHM;198112;-;86;93;873.0;95.6;242.8;-3.0;-;-14.6;5.4
CHM;198201;-;66;79;886.9;83.5;116.1;0.1;-;-12.2;9.8
CHM;198202;-;61;71;887.1;81.2;34.8;-0.8;-;-12.0;10.5
CHM;198203;-;43;80;885.8;82.0;114.1;-0.4;-;-7.6;10.9
CHM;198204;-;3;60;885.7;65.3;11.3;3.6;-;-4.4;13.7
CHM;198205;-;0;66;889.9;70.7;70.1;9.2;-;-1.5;19.0
CHM;198206;-;0;68;888.8;80.1;154.6;13.0;-;4.0;21.9
CHM;198207;-;0;53;890.7;78.3;109.6;15.9;-;7.0;25.8
CHM;198208;-;0;61;889.3;86.1;140.9;13.3;-;4.3;23.5
CHM;198209;-;0;43;891.6;86.4;62.2;12.9;-;3.0;23.0
CHM;198210;-;0;69;884.3;89.2;149.4;6.1;-;-1.0;14.5
CHM;198211;-;2;54;886.8;83.8;116.0;3.0;-;-5.5;14.8
CHM;198212;-;6;70;884.3;88.4;178.6;-0.5;-;-8.2;6.8
CHM;198301;-;7;58;895.8;80.6;124.1;0.5;-;-9.5;9.2
CHM;198302;-;50;65;883.3;91.8;114.2;-4.7;-;-12.6;6.6
CHM;198303;-;26;56;886.3;83.3;105.8;1.4;-;-7.8;12.6
CHM;198304;-;4;80;880.8;84.8;144.7;4.4;-;-4.5;16.5
CHM;198305;-;1;81;882.3;86.8;217.5;6.0;-;-0.8;18.5
CHM;198306;-;0;56;891.2;72.7;73.0;13.0;-;0.0;24.5
CHM;198307;-;0;24;891.7;61.0;16.2;19.0;-;6.5;31.0
CHM;198308;-;0;53;890.4;77.8;150.3;14.7;-;5.5;24.2
CHM;198309;-;0;49;890.1;83.5;115.4;11.2;-;3.5;21.8
CHM;198310;-;0;46;892.8;81.0;54.3;6.6;-;-1.0;18.8
CHM;198311;-;0;44;886.5;83.4;125.1;1.8;-;-7.5;14.8
CHM;198312;-;5;50;886.7;76.8;72.4;-0.4;-;-12.4;13.5
CHM;198401;-;39;78;883.9;90.3;241.9;-2.3;-;-10.0;8.5
CHM;198402;-;103;74;886.4;91.7;147.1;-4.1;-;-13.5;3.6
CHM;198403;-;103;53;883.2;80.3;82.6;-1.2;-;-10.0;7.8
CHM;198404;-;32;48;886.8;71.4;30.5;3.2;-;-6.2;17.0
CHM;198405;-;0;85;880.0;85.4;136.6;5.6;-;-1.0;15.5
CHM;198406;-;0;50;889.6;73.5;63.4;11.7;-;1.0;22.2
CHM;198407;-;0;39;892.4;67.2;41.8;14.7;-;3.5;27.4
CHM;198408;-;0;61;891.0;78.6;73.7;13.7;-;8.5;25.0
CHM;198409;-;0;75;886.0;92.0;224.5;9.4;-;1.5;23.2
CHM;198410;-;0;55;890.2;82.3;93.9;7.4;-;0.0;15.5
CHM;198411;-;0;59;883.1;73.5;87.9;5.4;-;-2.8;17.8
CHM;198412;-;2;54;890.8;84.7;64.8;0.1;-;-11.2;12.2
CHM;198501;-;24;68;879.4;89.9;117.1;-7.1;-;-22.4;4.0
CHM;198502;-;27;63;887.4;81.0;81.7;-2.0;-;-15.6;9.5
CHM;198503;-;36;80;883.4;85.8;66.8;-0.8;-;-10.4;10.4
CHM;198504;-;1;68;884.3;75.7;138.5;4.6;-;-4.6;17.0
CHM;198505;-;0;70;883.7;81.5;195.4;8.5;-;-1.8;21.2
CHM;198506;-;0;65;888.3;80.4;139.1;10.4;-;0.6;22.0
CHM;198507;-;0;44;891.7;76.7;68.8;15.6;-;6.4;26.6
CHM;198508;-;0;41;890.9;75.3;73.3;13.9;-;4.8;26.2
CHM;198509;-;0;24;894.3;76.5;34.6;13.1;-;1.6;22.5
CHM;198510;-;0;40;894.2;76.3;8.5;8.2;-;-2.6;21.0
CHM;198511;-;4;81;883.2;94.3;75.8;-2.3;-;-10.5;15.0
CHM;198512;-;2;51;888.3;78.9;52.3;1.6;-;-11.4;12.5
CHM;198601;-;41;85;881.4;92.2;213.2;-2.8;-;-12.0;5.5
CHM;198602;-;67;76;877.4;91.7;58.0;-7.0;-;-21.0;5.0
CHM;198603;-;62;65;885.4;85.3;89.8;0.7;-;-8.0;9.4
CHM;198604;-;16;84;880.4;88.8;166.4;1.8;-;-9.0;11.2
CHM;198605;-;0;69;890.4;81.4;78.7;10.8;-;-1.5;22.5
CHM;198606;-;0;51;889.6;77.2;77.5;12.5;-;-0.5;26.2
CHM;198607;-;0;50;891.5;70.3;76.9;14.4;-;3.5;26.0
CHM;198608;-;0;63;889.6;79.4;104.4;13.6;-;0.0;27.2
CHM;198609;-;0;46;892.2;81.8;43.0;11.1;-;3.5;23.0
CHM;198610;-;0;56;891.8;83.9;111.7;8.3;-;-2.0;21.5
CHM;198611;-;0;50;892.4;81.5;55.0;3.1;-;-5.5;12.5
CHM;198612;-;19;68;890.1;86.7;163.7;-0.7;-;-14.0;10.0
CHM;198701;-;54;69;884.0;93.7;89.1;-6.4;-;-24.0;5.6
CHM;198702;-;39;88;883.0;93.2;82.2;-1.4;-;-9.0;8.4
CHM;198703;-;40;75;885.3;88.0;97.6;-2.3;-;-12.0;8.6
CHM;198704;-;5;50;888.3;70.3;67.7;6.2;-;-6.0;18.2
CHM;198705;-;0;69;886.4;80.2;125.3;6.3;-;-2.6;17.6
CHM;198706;-;0;71;888.9;85.3;230.0;10.8;-;2.2;25.5
CHM;198707;-;0;64;889.9;83.2;181.9;14.9;-;3.6;25.0
CHM;198708;-;0;54;890.1;79.3;74.8;14.7;-;3.6;25.4
CHM;198709;-;0;46;891.8;77.3;209.5;14.2;-;1.2;26.0
CHM;198710;-;0;66;887.2;88.0;87.3;8.4;-;1.0;17.6
CHM;198711;-;4;71;886.4;91.4;114.5;2.1;-;-4.6;14.6
CHM;198712;-;2;60;889.4;83.3;60.8;1.4;-;-10.2;13.0
CHM;198801;-;3;68;883.3;86.2;150.8;1.0;-;-6.6;9.0
CHM;198802;-;49;65;884.1;86.5;174.6;-1.9;-;-9.2;10.0
CHM;198803;-;78;90;883.5;94.2;256.9;-0.6;-;-12.0;10.8
CHM;198804;-;16;64;885.0;80.2;46.5;5.7;-;-3.8;16.6
CHM;198805;-;0;75;885.3;83.3;90.5;10.3;-;2.0;21.0
CHM;198806;-;0;60;887.4;78.3;76.8;12.1;-;3.2;20.6
CHM;198807;-;0;49;890.2;74.4;102.2;14.6;-;5.6;27.0
CHM;198808;-;0;45;889.6;79.4;140.6;15.1;-;5.0;25.2
CHM;198809;-;0;55;891.5;86.6;131.6;10.7;-;2.8;21.0
CHM;198810;-;0;65;889.5;88.1;151.1;8.3;-;-2.4;20.6
CHM;198811;-;4;54;890.6;90.5;57.3;0.8;-;-12.6;12.6
CHM;198812;-;8;64;892.7;88.5;156.6;0.2;-;-9.4;8.8
CHM;198901;-;6;35;898.6;74.5;26.5;0.7;-;-7.2;10.6
CHM;198902;-;9;54;889.7;75.0;117.6;2.0;-;-5.6;12.0
CHM;198903;-;15;54;887.6;75.0;70.1;4.2;-;-5.0;17.6
CHM;198904;-;1;83;879.9;88.9;139.8;3.4;-;-3.2;14.0
CHM;198905;-;0;41;890.6;66.7;48.5;11.1;-;-0.4;21.6
CHM;198906;-;0;51;889.4;72.6;88.1;11.6;-;1.6;23.2
CHM;198907;-;0;54;892.6;73.0;75.1;15.7;-;6.0;26.8
CHM;198908;-;0;44;889.8;77.2;72.5;14.7;-;4.2;26.6
CHM;198909;-;0;58;891.1;84.3;35.9;11.2;-;2.6;22.4
CHM;198910;-;0;43;892.3;80.9;74.4;8.1;-;-2.0;18.6
CHM;198911;-;0;43;886.5;75.2;75.2;2.2;-;-10.0;13.0
CHM;198912;-;0;44;885.3;71.9;92.3;1.9;-;-7.2;15.0
CHM;199001;-;1;43;892.0;76.2;47.2;0.5;-;-7.0;8.2
CHM;199002;-;4;56;887.9;80.7;238.2;3.6;-;-3.4;14.0
CHM;199003;-;2;55;896.4;73.9;44.9;3.9;-;-8.4;18.2
CHM;199004;-;1;73;884.2;81.3;109.3;3.6;-;-2.8;16.0
CHM;199005;-;0;50;890.3;72.3;85.2;11.5;-;3.6;20.4
CHM;199006;-;0;64;888.2;81.1;233.8;11.8;-;2.6;24.6
CHM;199007;-;0;38;892.2;67.7;69.2;15.5;-;5.2;27.0
CHM;199008;-;0;39;893.1;68.7;92.4;15.9;-;5.0;26.2
CHM;199009;-;0;54;890.3;82.7;100.3;10.6;-;2.2;20.2
CHM;199010;-;0;64;886.3;85.6;120.1;8.7;-;1.0;20.0
CHM;199011;-;9;83;884.5;93.0;162.8;0.9;-;-5.8;8.4
CHM;199012;-;33;73;885.8;89.6;121.4;-2.8;-;-11.0;7.0
CHM;199101;-;17;70;891.7;85.5;84.7;-1.6;-;-11.4;10.6
CHM;199102;-;38;53;884.8;82.6;49.5;-2.5;-;-19.0;14.4
CHM;199103;-;3;69;884.1;83.2;100.4;4.3;-;-6.4;13.0
CHM;199104;-;1;63;885.9;73.4;66.8;4.3;-;-7.0;15.0
CHM;199105;-;0;55;888.8;74.0;56.2;6.6;-;-3.6;20.2
CHM;199106;-;0;65;888.5;78.7;153.9;11.3;-;2.4;24.4
CHM;199107;-;0;39;890.8;77.8;75.5;16.1;-;7.9;26.6
CHM;199108;-;0;26;892.9;71.0;42.7;16.8;-;7.0;27.0
CHM;199109;-;0;53;890.1;79.1;107.5;13.5;-;3.0;22.8
CHM;199110;-;0;55;888.1;85.2;86.4;6.1;-;-5.0;18.0
CHM;199111;-;0;66;885.6;85.4;118.8;1.8;-;-4.4;12.0
CHM;199112;-;5;44;895.3;75.3;155.7;-1.6;-;-8.4;9.0
CHM;199201;-;15;45;895.4;78.2;25.6;-1.3;-;-16.0;8.0
CHM;199202;-;33;46;893.9;77.2;96.5;0.0;-;-14.0;10.0
CHM;199203;-;7;69;887.0;78.7;92.1;2.6;-;-6.0;11.8
CHM;199204;-;1;59;884.5;74.4;122.3;5.1;-;-4.0;20.4
CHM;199205;-;0;53;890.3;72.2;64.9;11.4;-;0.0;23.4
CHM;199206;-;0;74;886.8;79.1;145.5;12.1;-;4.4;23.0
CHM;199207;-;0;51;891.6;77.7;128.3;15.4;-;7.4;27.0
CHM;199208;-;0;44;891.0;71.3;81.9;17.2;-;6.4;27.6
CHM;199209;-;0;56;892.2;81.6;68.9;11.3;-;2.0;21.4
CHM;199210;-;1;86;881.3;90.3;177.2;4.2;-;-5.2;14.6
CHM;199211;-;1;68;889.5;84.3;231.1;4.2;-;-7.2;14.8
CHM;199212;-;9;61;887.9;81.7;107.9;-0.4;-;-11.0;8.0
CHM;199301;-;4;58;895.4;80.5;59.6;1.2;-;-16.4;10.2
CHM;199302;-;9;35;894.1;68.2;42.8;-0.6;-;-14.8;10.4
CHM;199303;-;10;46;889.7;72.1;27.7;1.2;-;-11.6;15.6
CHM;199304;-;0;69;883.9;71.7;100.9;6.7;-;-3.8;18.6
CHM;199305;-;0;69;886.8;81.9;85.8;10.5;-;1.4;23.6
CHM;199306;-;0;53;890.2;88.3;134.2;13.2;-;4.4;24.4
CHM;199307;-;0;51;891.6;87.1;120.5;13.7;-;3.4;25.8
CHM;199308;-;0;43;892.1;86.3;167.8;14.7;-;4.4;27.0
CHM;199309;-;0;68;886.0;95.2;202.6;9.6;-;0.0;22.0
CHM;199310;-;0;76;885.3;94.6;170.3;5.0;-;-1.4;14.2
CHM;199311;-;7;75;887.5;94.3;40.5;-0.6;-;-11.4;15.8
CHM;199312;-;19;85;884.3;97.0;232.6;0.2;-;-9.4;10.2
CHM;199401;-;21;73;885.9;89.5;123.2;-0.5;-;-10.4;6.2
CHM;199402;-;30;76;883.4;91.7;92.4;-0.3;-;-11.4;10.0
CHM;199403;-;4;65;891.1;86.5;67.4;5.4;-;-1.8;17.0
CHM;199404;-;11;74;882.9;92.4;160.0;3.0;-;-5.4;19.4
CHM;199405;-;0;66;885.9;88.7;172.4;10.0;-;2.0;18.4
CHM;199406;-;0;59;892.1;84.4;76.0;13.5;-;1.0;25.0
CHM;199407;-;0;43;891.9;81.1;115.7;17.9;-;8.8;28.4
CHM;199408;-;0;44;890.3;87.1;149.3;16.2;-;7.0;27.4
CHM;199409;-;0;73;888.0;93.8;171.6;10.6;-;0.0;22.4
CHM;199410;-;0;55;888.4;86.8;92.9;7.6;-;-3.6;18.4
CHM;199411;-;0;63;891.2;92.9;54.3;5.8;-;-1.2;16.8
CHM;199412;-;0;66;891.1;90.9;142.9;0.7;-;-8.0;11.4
CHM;199501;-;43;75;886.8;91.8;286.8;-2.6;-;-14.4;4.8
CHM;199502;-;24;73;887.0;90.2;151.6;1.7;-;-6.8;10.8
CHM;199503;-;32;61;885.5;84.2;153.4;0.0;-;-10.6;13.2
CHM;199504;-;3;61;886.8;85.1;57.1;5.4;-;-3.8;16.8
CHM;199505;-;0;58;887.7;80.3;197.2;9.4;-;-1.4;21.2
CHM;199506;-;0;55;889.0;83.2;66.9;11.1;-;2.4;24.2
CHM;199507;-;0;43;890.6;80.6;77.9;17.3;-;8.8;29.0
CHM;199508;-;0;59;890.5;85.2;98.6;14.7;-;2.0;26.2
CHM;199509;-;0;66;886.8;92.5;181.3;8.8;-;-1.0;17.8
CHM;199510;-;0;48;894.4;91.4;19.6;10.7;-;3.0;21.0
CHM;199511;-;1;59;888.1;85.5;81.5;2.1;-;-9.2;15.6
CHM;199512;-;6;78;883.4;91.4;148.6;-1.1;-;-11.6;10.4
CHM;199601;-;5;59;882.4;82.3;29.5;0.8;-;-8.0;11.2
CHM;199602;-;36;70;881.3;89.6;119.2;-3.3;-;-18.8;8.2
CHM;199603;-;24;49;884.1;81.5;21.8;0.2;-;-11.6;14.0
CHM;199604;-;0;55;886.2;75.0;31.8;6.2;-;-5.4;20.2
CHM;199605;-;0;70;885.4;81.9;140.6;9.3;-;0.8;25.0
CHM;199606;-;0;56;892.7;77.4;85.5;13.0;-;3.0;25.3
CHM;199607;-;0;51;897.2;73.5;138.1;13.6;-;0.9;23.6
CHM;199608;-;0;63;895.6;82.8;185.1;13.1;-;5.9;24.6
CHM;199609;-;0;60;892.9;82.4;48.6;7.7;-;1.4;19.0
CHM;199610;-;0;68;895.9;83.9;97.2;6.5;-;-2.5;17.5
CHM;199611;-;11;76;889.7;88.1;219.7;1.2;-;-10.5;15.5
CHM;199612;-;33;69;887.8;85.9;76.1;-1.5;-;-15.0;7.4
CHM;199701;-;18;68;894.8;81.6;51.7;-0.9;-;-11.0;8.7
CHM;199702;-;9;54;899.0;76.3;83.4;1.2;-;-7.9;10.0
CHM;199703;-;0;50;900.3;74.8;27.4;4.1;-;-5.1;16.0
CHM;199704;-;0;38;895.2;64.1;53.4;4.2;-;-7.5;15.5
CHM;199705;-;0;53;894.0;72.0;71.0;9.2;-;-3.5;21.5
CHM;199706;-;0;71;891.4;76.7;174.9;11.6;-;0.3;24.0
CHM;199707;-;0;61;897.6;79.7;156.0;12.9;-;5.3;22.5
CHM;199708;-;0;48;897.7;80.3;99.3;15.9;-;5.0;24.6
CHM;199709;-;0;36;899.9;80.9;111.6;12.2;-;0.8;23.0
CHM;199710;-;0;49;894.9;81.7;73.3;6.0;-;-6.3;20.5
CHM;199711;-;0;65;887.4;85.2;87.1;2.6;-;-5.5;14.7
CHM;199712;-;5;80;890.3;88.3;151.3;-0.5;-;-10.5;9.5
CHM;199801;-;18;70;894.2;84.1;132.7;-1.1;-;-12.5;12.0
CHM;199802;-;16;34;901.1;70.9;25.4;1.9;-;-10.5;13.0
CHM;199803;-;0;61;898.4;70.0;35.3;2.1;-;-8.5;16.1
CHM;199804;-;2;78;885.0;79.5;167.6;3.8;-;-7.5;16.5
CHM;199805;-;0;42;894.0;67.0;57.5;10.6;-;-2.3;23.4
CHM;199806;-;0;57;897.0;72.4;85.9;12.9;-;0.5;26.5
CHM;199807;-;0;56;895.5;69.0;66.4;14.8;-;5.0;30.0
CHM;199808;-;0;41;898.2;70.2;95.6;14.7;-;2.5;29.5
CHM;199809;-;0;71;892.6;82.5;187.1;10.1;-;1.0;22.5
CHM;199810;-;0;80;894.4;83.8;147.0;6.2;-;0.0;15.5
CHM;199811;-;14;68;893.9;83.1;114.5;-1.1;-;-13.0;13.5
CHM;199812;-;24;61;897.2;78.8;67.6;-0.9;-;-13.5;9.5
CHM;199901;-;19;59;893.5;78.2;111.6;0.2;-;-11.5;10.0
CHM;199902;-;74;79;892.5;88.2;211.7;-3.3;-;-15.0;6.5
CHM;199903;-;37;64;890.0;78.3;86.9;2.3;-;-6.5;13.5
CHM;199904;-;2;75;892.1;82.3;165.6;4.3;-;-7.0;17.0
CHM;199905;-;0;68;894.8;76.8;128.0;11.6;-;4.3;23.5
CHM;199906;-;0;62;897.3;73.8;117.9;11.5;-;3.5;23.0
CHM;199907;-;0;51;896.6;73.1;107.1;15.3;-;6.5;26.0
CHM;199908;-;0;65;894.9;78.8;106.2;14.6;-;7.5;25.0
CHM;199909;-;0;61;893.8;79.6;120.0;13.1;-;5.0;23.5
CHM;199910;-;0;69;895.5;84.2;116.1;6.6;-;-0.5;18.5
CHM;199911;-;6;68;896.2;83.5;67.5;-0.2;-;-9.5;14.5
CHM;199912;-;13;75;891.4;83.0;227.0;-1.0;-;-14.0;9.0
CHM;200001;-;42;61;899.4;87.9;35.9;-2.6;-;-18.0;6.5
CHM;200002;-;19;66;899.0;81.2;169.0;0.5;-;-8.5;11.0
CHM;200003;-;3;61;896.4;75.3;45.8;2.2;-;-9.0;14.5
CHM;200004;-;0;68;886.9;73.7;74.7;6.0;-;-4.0;20.0
CHM;200005;-;0;59;895.2;72.5;141.3;11.2;-;1.5;22.0
CHM;200006;-;0;50;899.4;70.5;80.7;14.0;-;3.5;25.0
CHM;200007;-;0;66;894.3;76.3;148.9;12.1;-;3.0;25.0
CHM;200008;-;0;49;898.5;73.6;108.0;15.4;-;6.0;26.5
CHM;200009;-;0;51;895.2;78.4;77.7;12.0;-;3.5;22.5
CHM;200010;-;0;69;894.0;85.4;126.5;6.8;-;-1.5;15.0
CHM;200011;-;0;76;887.5;87.6;150.7;2.2;-;-5.5;11.0
CHM;200012;-;1;74;890.2;80.3;87.1;1.9;-;-7.5;11.5
